,UNI_TR_D,GRU_TAR,DIC,FIC,ENE_MED,ENE_MAX,UNI_TR_S,ARE_LOC,geometry_untrd,geometry_untrs,eu_dis_untrs,eu_dis_nfe,main_r_dist,secondary_r_dist
2992,26880236,1,619.7500000000001,192.0,144.72500000000002,1884.0,27707750,0,POINT (124999.1291317064 7529866.341862454),POINT (120066.7545232867 7533297.962636496),6008.688743363119,10834.546720957836,3890.37921036803,3175.998326738145
2993,26880237,1,63.58,20.0,95.66666666666667,109.0,27707750,0,POINT (124897.2931349374 7529605.829290261),POINT (120066.7545232867 7533297.962636496),6079.9631516173395,10964.616627942922,4149.146562639687,3114.4285219584885
2994,26880238,3,19.33,10.0,45.75,92.0,27707750,0,POINT (125944.6784984898 7535642.166535018),POINT (120066.7545232867 7533297.962636496),6328.134178106041,10899.846722733324,766.630439107859,2026.8818872973193
2995,26880239,1,190.74,60.0,118.36111111111113,506.0,27707750,0,POINT (125040.0079408414 7529752.901811723),POINT (120066.7545232867 7533297.962636496),6107.430376726475,10805.785454004606,3944.258245066613,3230.634343471839
2996,26880240,2,63.58,20.0,60.333333333333336,95.0,27707750,0,POINT (125158.7655814308 7529391.761021768),POINT (120066.7545232867 7533297.962636496),6417.708911376936,10734.004108422614,4139.951359898395,3416.0424832458557
2997,26880241,2,60.45,15.0,65.25,130.0,27707750,0,POINT (128461.0212150113 7536779.864351423),POINT (120066.7545232867 7533297.962636496),9087.758405911336,9360.8535021371,3485.1524356197715,3930.347589554123
2998,26880242,1,241.8,60.0,82.77083333333334,847.0,27707750,0,POINT (128214.0469109329 7536466.475395573),POINT (120066.7545232867 7533297.962636496),8741.730169379118,9367.075358644548,3117.119738496189,3745.6471680778745
2999,26880243,2,63.58,20.0,169.33333333333334,187.0,27707750,0,POINT (125227.9106457019 7529620.828129242),POINT (120066.7545232867 7533297.962636496),6337.101127832804,10634.670273603175,3918.6987948513615,3436.8261152209443
3000,26880244,1,208.16,52.0,18.833333333333336,188.0,27707750,0,POINT (129010.0271533956 7537233.916984288),POINT (120066.7545232867 7533297.962636496),9771.072713083187,9241.025701254437,4114.334585170562,4441.485390721782
3001,26880262,1,445.05999999999995,140.0,120.13095238095238,1050.0,27707750,0,POINT (124468.6977742342 7530054.615039483),POINT (120066.7545232867 7533297.962636496),5467.760786612182,11346.164343514467,4084.1649616419254,2631.6509250010986
3002,26880264,1,63.58,20.0,51.333333333333336,110.0,27707750,0,POINT (124300.3895967357 7530092.499497589),POINT (120066.7545232867 7533297.962636496),5310.241036905001,11511.098357819228,4147.252535641353,2461.589443665967
3003,26880265,1,98.22,57.0,139.20833333333334,1221.0,27707750,0,POINT (126490.172021274 7535073.778948804),POINT (120066.7545232867 7533297.962636496),6664.369132071734,10166.426413298695,913.9726900140033,2705.7298917886465
3004,26880266,1,254.32,80.0,139.10416666666666,730.0,27707750,0,POINT (124622.8535467796 7529881.425085356),POINT (120066.7545232867 7533297.962636496),5694.801765665368,11207.579348554442,4148.744105642737,2800.39220600356
3005,26880267,2,190.45999999999998,56.0,189.5277777777778,1272.0,27707750,0,POINT (124924.7682299595 7529746.172681762),POINT (120066.7545232867 7533297.962636496),6017.932290809742,10921.066394107993,4028.3663980830765,3117.5697556389923
3006,26880268,1,19.33,10.0,207.16666666666666,436.0,27707750,0,POINT (126097.8307146682 7535519.017282698),POINT (120066.7545232867 7533297.962636496),6427.049382700105,10708.665120051914,811.9209626935162,2201.788867402203
3007,26880269,2,127.16,40.0,40.875,231.0,27707750,0,POINT (125104.212310871 7529579.200241095),POINT (120066.7545232867 7533297.962636496),6261.403573891303,10762.617691170992,4030.4809128921797,3322.6243013315193
3008,26880270,2,63.58,20.0,288.8333333333333,575.0,27707750,0,POINT (125093.2322108058 7529491.346534889),POINT (120066.7545232867 7533297.962636496),6305.2203837882735,10784.98976854413,4104.449585599151,3329.618961226495
3009,26880271,2,63.58,20.0,149.16666666666666,271.0,27707750,0,POINT (125116.8569425559 7529588.719600258),POINT (120066.7545232867 7533297.962636496),6265.941138167951,10748.870941764095,4015.013635111485,3333.2625124552915
3010,26880272,2,63.58,20.0,281.25,566.0,27707750,0,POINT (125105.4729242087 7529686.242365224),POINT (120066.7545232867 7533297.962636496),6199.452108186995,10748.317391649718,3949.235885343045,3305.3102891511094
3011,26880273,1,63.58,20.0,101.75,130.0,27707750,0,POINT (125243.4631065623 7529492.315628165),POINT (120066.7545232867 7533297.962636496),6425.049486826864,10636.014568954019,4008.530261588079,3476.2874709941925
3012,26880274,1,127.16,40.0,132.25,413.0,27707750,0,POINT (125363.6307139077 7529413.70814433),POINT (120066.7545232867 7533297.962636496),6568.434390223825,10528.121470812725,3997.8345385503812,3610.4293719968623
3013,26880275,1,111.16,64.0,118.9861111111111,885.0,27707750,0,POINT (125831.0242548636 7535931.176337037),POINT (120066.7545232867 7533297.962636496),6337.240719042638,11128.991293656332,888.5727235143619,1824.6077565902958
3014,26880276,3,63.83,16.0,298.1666666666667,365.0,27707750,0,POINT (127785.4667025287 7537244.855752259),POINT (120066.7545232867 7533297.962636496),8669.28387891601,10179.106960527779,2919.8682162608907,3217.021322526282
3015,26880277,1,105.16,28.0,45.41666666666667,152.0,27707750,0,POINT (129236.7504300571 7536947.823437233),POINT (120066.7545232867 7533297.962636496),9869.666093386313,8880.367575369888,4153.959732547077,4578.327340207463
3016,26880278,1,69.7,18.0,108.0,268.0,27707750,0,POINT (129380.756632085 7536524.799048074),POINT (120066.7545232867 7533297.962636496),9857.134903702065,8490.96350039776,3888.6497775285734,4150.680153568596
3017,26880279,1,54.59,14.0,2.5,30.0,27707750,0,POINT (129138.0226137115 7537132.311158893),POINT (120066.7545232867 7533297.962636496),9848.356886281326,9078.106215050168,4224.082750760855,4572.755594355355
3018,26880589,1,67.0,87.0,151.69270833333334,3547.0,27707750,1,POINT (127403.9168619941 7532195.946320821),POINT (120066.7545232867 7533297.962636496),7419.460300086547,8469.106725119806,547.801528840279,4525.759670096023
3019,28306056,1,56.35,25.0,137.0,237.0,27707750,0,POINT (128775.2396170697 7526422.128545021),POINT (120066.7545232867 7533297.962636496),11095.711202177752,8337.406303140444,4618.185664334986,4884.298846623218
3020,36520470,2,18.9,10.0,60.833333333333336,292.0,27707750,0,POINT (126360.5822287994 7531416.443123167),POINT (120066.7545232867 7533297.962636496),6569.047333191824,9431.224390394207,1833.8630502963606,4094.358328364561
3021,36623526,1,336.28999999999996,117.0,181.54166666666669,1857.0,27707750,0,POINT (127679.8654049103 7531629.904596537),POINT (120066.7545232867 7533297.962636496),7793.707392542186,8129.093565487779,987.3508599281399,4408.972749563608
3022,36645005,1,502.8399999999999,292.0,101.55416666666666,6155.0,27707750,1,POINT (127326.9216759065 7532268.017689509),POINT (120066.7545232867 7533297.962636496),7332.858492961856,8556.120471882827,546.1209963654974,4587.859143005408
3023,41398490,1,63.58,20.0,217.16666666666666,252.0,27707750,0,POINT (123815.0837179336 7530614.26317201),POINT (120066.7545232867 7533297.962636496),4610.01242591864,11969.41567907347,3647.5256843348593,1989.2781348171895
3024,48475030,1,18.49,11.0,72.33333333333333,99.0,27707750,0,POINT (127653.9155564186 7534450.816929623),POINT (120066.7545232867 7533297.962636496),7674.2482083822015,8850.491790144653,1197.5614966684443,4017.2254878398626
3025,60575465,3,7.7,3.0,219.83333333333334,306.0,27707750,0,POINT (124645.3355539641 7534811.123682024),POINT (120066.7545232867 7533297.962636496),4822.1427399219565,11787.087649220894,662.6820530567826,1378.3527227340926
3026,61850889,1,48.5,18.0,51.583333333333336,169.0,27707750,0,POINT (128772.227171812 7531187.634050559),POINT (120066.7545232867 7533297.962636496),8957.607982873718,7011.970866199326,300.3748843420632,3607.8281097126664
3027,65698348,2,16.869999999999997,6.0,188.25,951.0,27707750,0,POINT (122498.8918330466 7537688.28952185),POINT (120066.7545232867 7533297.962636496),5018.990142826152,14895.429884823136,2210.353412320181,1274.4411653065292
3028,78477357,1,56.35,25.0,269.75,342.0,27707750,0,POINT (131280.3487327487 7527388.367144312),POINT (120066.7545232867 7533297.962636496),12675.488707569542,5734.8211151995065,4103.794852591925,2874.7971971055185
3029,83127606,1,177.71,103.0,108.21666666666667,2527.0,27707750,1,POINT (127206.6234870749 7533959.218644436),POINT (120066.7545232867 7533297.962636496),7170.42455703311,9088.144260765603,555.1801382910412,3847.0617914779955
3030,91140171,2,142.2,50.0,157.08333333333334,610.0,27707750,0,POINT (125504.1214372175 7530644.789218231),POINT (120066.7545232867 7533297.962636496),6050.147778698953,10280.190341822843,2986.674728186176,3448.1278376110968
3031,96872663,1,63.58,20.0,8.083333333333334,30.0,27707750,0,POINT (125038.9362057541 7529671.57323295),POINT (120066.7545232867 7533297.962636496),6154.127947127535,10816.11559932858,4004.7225706376025,3242.013317687892
3032,97134637,1,20.91,11.0,112.41666666666667,221.0,27707750,0,POINT (130275.3276558534 7530245.551391741),POINT (120066.7545232867 7533297.962636496),10655.148042616185,5548.751218908367,1095.4433360180076,3117.67570860896
3033,109029017,1,217.13000000000002,78.0,125.32575757575756,1930.0,80345241,1,POINT (133879.1211548861 7530605.275979176),POINT (135820.1031447105 7532486.422084862),2702.983861542833,1930.761766249718,1433.8333578443853,528.2625977991762
3034,111987550,1,25.03,10.0,186.5,299.0,80345241,0,POINT (134482.5577904655 7525562.908332678),POINT (135820.1031447105 7532486.422084862),7051.529639116736,5535.1701489494135,3181.5071525396197,452.3670318555314
3035,118213820,3,0.0,0.0,49.952380952380956,650.0,80345241,1,POINT (135501.6106463796 7530760.963728702),POINT (135820.1031447105 7532486.422084862),1754.6065115397623,333.071651400263,118.7291876854277,585.967939650328
3036,158508716,3,0.0,0.0,158.08333333333334,251.0,80345241,1,POINT (135476.3252130729 7530741.928566484),POINT (135820.1031447105 7532486.422084862),1778.0441226094363,364.66212489300773,113.8787668414746,559.5683917490388
3037,26877652,1,0.0,0.0,119.11788617886178,6713.0,80345241,1,POINT (136766.0982294838 7535538.886196921),POINT (135820.1031447105 7532486.422084862),3195.691451911285,4699.633023693399,42.62785214800897,56.83044790461256
3038,26877654,1,0.0,0.0,91.58333333333333,123.0,80345241,1,POINT (136765.4804551344 7535478.764801767),POINT (135820.1031447105 7532486.422084862),3138.128932098668,4640.736011968798,38.34719496742667,47.02103193281327
3039,26877656,3,0.0,0.0,280.1666666666667,431.0,80345241,1,POINT (136786.6752471057 7535323.354640717),POINT (135820.1031447105 7532486.422084862),2997.073231603586,4493.692659432403,64.24723582323554,102.12794574286245
3040,26877657,1,185.16,165.0,103.52696078431376,4649.0,80345241,1,POINT (136966.2199373266 7535392.583611609),POINT (135820.1031447105 7532486.422084862),3123.9972026013907,4604.147745550073,232.4976060839335,265.34876496926165
3041,26877658,1,0.0,0.0,113.268115942029,3506.0,80345241,1,POINT (136447.0945693227 7534870.160257546),POINT (135820.1031447105 7532486.422084862),2464.8176245814657,3982.5551087691915,16.567555050248316,147.6223284425843
3042,26877660,1,254.7800000000006,298.0,114.8131067961165,17706.0,80345241,1,POINT (136708.8197413146 7535139.972554841),POINT (135820.1031447105 7532486.422084862),2798.418711666252,4297.670665352192,83.44880775429372,113.73370582070676
3043,26877691,1,31.19999999999999,15.0,153.17483660130713,10408.0,80345241,1,POINT (136793.3550338445 7535457.836022917),POINT (135820.1031447105 7532486.422084862),3126.742719023938,4626.31262145696,63.27800450601227,81.63235756996687
3044,26877692,1,0.0,0.0,113.09656084656082,10642.0,80345241,1,POINT (136738.4456879032 7535226.286255728),POINT (135820.1031447105 7532486.422084862),2889.672767188925,4388.359391961699,60.24238699819915,85.76905141226285
3045,26877693,1,21.800000000000004,15.0,77.51190476190474,1258.0,80345241,1,POINT (136988.232756698 7535569.740989043),POINT (135820.1031447105 7532486.422084862),3297.177922903474,4781.057722359468,265.1931595289707,273.1470576337777
3046,26877694,1,36.129999999999995,50.0,126.1225490196078,9145.0,80345241,1,POINT (136589.8402858641 7535084.165522033),POINT (135820.1031447105 7532486.422084862),2709.3848438042587,4218.752218534678,15.601206474884428,48.58128017360465
3047,26877697,1,324.1000000000001,278.0,130.43750000000006,9653.0,80345241,1,POINT (136605.375225682 7534995.638561783),POINT (135820.1031447105 7532486.422084862),2629.224138259255,4134.9797747719895,77.82975243236403,112.1976287383576
3048,26877698,1,188.3399999999999,198.0,115.12264150943398,8946.0,80345241,1,POINT (136523.375695154 7534866.178335591),POINT (135820.1031447105 7532486.422084862),2481.4979534729264,3992.1286463719907,82.0766550330577,214.15765089950128
3049,26877699,1,1114.4500000000005,635.0,115.26718213058419,15599.0,80345241,1,POINT (136858.5116992784 7535305.17309963),POINT (135820.1031447105 7532486.422084862),3003.939015601181,4492.677516681337,138.3239608280888,176.2245371867666
3050,26877700,1,163.09999999999988,145.0,135.3216666666667,8951.0,80345241,1,POINT (137146.7244152286 7535462.851899182),POINT (135820.1031447105 7532486.422084862),3258.6896806790705,4721.1388448484095,414.39458427733933,424.4891754288379
3051,26877701,1,294.4600000000004,384.0,131.95103092783503,16461.0,80345241,1,POINT (136746.720008873 7535068.359683841),POINT (135820.1031447105 7532486.422084862),2743.177095626949,4236.26693884818,154.77350660652868,187.43590479733962
3052,26877702,3,0.0,0.0,126.94047619047618,2175.0,80345241,1,POINT (136293.0961713957 7534611.635801908),POINT (135820.1031447105 7532486.422084862),2177.212839023809,3703.4769275401886,4.1381452715638325,106.02247975795466
3053,26877705,1,907.4699999999982,729.0,118.44944444444448,25721.0,80345241,1,POINT (137182.186262527 7535124.714942146),POINT (135820.1031447105 7532486.422084862),2969.1513300326806,4409.718733070285,499.3454164277629,537.8764636268025
3054,26877706,1,669.8100000000002,395.0,108.8419540229885,4628.0,80345241,1,POINT (137295.5113358786 7535272.444693848),POINT (135820.1031447105 7532486.422084862),3152.578517396133,4586.215014640722,572.5416393559955,611.1639310272187
3055,26877707,1,140.71000000000006,186.0,121.30989583333334,11530.0,80345241,1,POINT (136875.3276246387 7535083.482882062),POINT (135820.1031447105 7532486.422084862),2803.2523053394043,4282.072191624439,253.24845229968298,280.1569080377729
3056,26877708,1,1633.6300000000003,807.0,119.67295597484278,8407.0,80345241,1,POINT (137281.8391415904 7535162.726678086),POINT (135820.1031447105 7532486.422084862),3049.4718231657266,4478.203685534912,583.0341159008569,621.9295340770407
3057,26877710,1,386.3800000000001,382.0,118.06228956228958,15516.0,80345241,1,POINT (137083.1870926342 7535272.026704913),POINT (135820.1031447105 7532486.422084862),3058.590224065643,4520.094551469704,364.7839981797893,402.3959704107008
3058,26877712,1,61.02000000000001,55.0,176.08796296296293,4069.0,80345241,1,POINT (136357.9516439141 7534517.054520939),POINT (135820.1031447105 7532486.422084862),2100.65444529561,3619.620214541815,116.41783717286361,218.30764710142319
3059,26877713,1,139.00000000000003,178.0,105.48770491803278,8915.0,80345241,1,POINT (136729.6904887938 7534967.52199191),POINT (135820.1031447105 7532486.422084862),2642.5756158093805,4134.208857860265,196.69897056273302,227.87572780512596
3060,26877715,1,430.6000000000003,318.0,117.59247967479678,13328.0,80345241,1,POINT (136920.2716055164 7535162.391717426),POINT (135820.1031447105 7532486.422084862),2893.299866338149,4369.914377620353,248.23992376248646,277.80971285913296
3061,26877716,1,197.1800000000003,260.0,115.12835249042149,14283.0,80345241,1,POINT (136964.9119610669 7535021.935520919),POINT (135820.1031447105 7532486.422084862),2781.98051941978,4246.72202783929,361.92990505143575,388.6899679419179
3062,26877717,1,214.1500000000004,285.0,120.13187702265373,15991.0,80345241,1,POINT (136649.1280544173 7534827.101288839),POINT (135820.1031447105 7532486.422084862),2483.155540203649,3979.3040452967007,208.22262792178577,279.03112090825795
3063,26877718,1,734.5699999999989,475.0,103.74234693877544,14587.0,80345241,1,POINT (137175.7311651615 7534934.15303781),POINT (135820.1031447105 7532486.422084862),2798.055422583427,4227.346219765861,586.0022635119759,611.2975145785841
3064,26877719,3,0.0,0.0,136.31060606060606,2764.0,80345241,1,POINT (135997.2936602725 7534065.018815352),POINT (135820.1031447105 7532486.422084862),1588.510030285163,3128.696441744204,60.75271734615844,38.39981906886914
3065,26877720,1,435.3700000000006,465.0,111.02032520325204,18233.0,80345241,1,POINT (137054.8717857243 7535152.712429427),POINT (135820.1031447105 7532486.422084862),2938.3256794214462,4397.6892205307995,371.0031313768731,408.13203845107466
3066,26877721,1,18.299999999999994,47.0,105.03260869565216,6178.0,80345241,1,POINT (135914.2747004239 7533860.393515915),POINT (135820.1031447105 7532486.422084862),1377.1948937072855,2919.6046868135463,84.20825533583817,100.76690960851718
3067,26877723,1,492.2199999999995,320.0,132.43333333333334,11496.0,80345241,0,POINT (137402.2110632813 7534779.88559006),POINT (135820.1031447105 7532486.422084862),2786.2233068575847,4164.929459101014,859.9920575262684,883.2314138100508
3068,26877725,1,13.31999999999999,36.0,104.6087962962963,5409.0,80345241,1,POINT (135831.297773406 7533957.259914331),POINT (135820.1031447105 7532486.422084862),1470.8804303232937,3013.81719337343,21.58415505605622,106.77993712653361
3069,26877726,1,1.1099999999999999,3.0,58.361111111111114,245.0,80345241,1,POINT (135846.3461049859 7533974.054063092),POINT (135820.1031447105 7532486.422084862),1487.8634331199164,3030.901180766418,3.432622724116023,91.06684456244646
3070,26877728,1,89.27999999999999,12.0,178.8611111111111,3326.0,80345241,1,POINT (134637.2748485018 7534942.522821134),POINT (135820.1031447105 7532486.422084862),2726.0802638634746,4158.7105894088745,123.07763705100486,1409.6247614513427
3071,26877730,1,30.24000000000002,27.0,116.77777777777776,4581.0,80345241,1,POINT (134415.4399788174 7534727.373388531),POINT (135820.1031447105 7532486.422084862),2644.795144246483,4022.031465474196,2.162662331852159,1564.2277082357498
3072,26877732,1,33.15000000000001,30.0,140.58585858585857,8544.0,80345241,1,POINT (134586.2110832237 7534588.916622552),POINT (135820.1031447105 7532486.422084862),2437.821343005957,3835.5349634765867,181.89241926637067,1371.9255489397601
3073,26877733,1,1239.0299999999997,475.0,112.67575757575756,8688.0,80345241,1,POINT (134132.4045693402 7534666.04986676),POINT (135820.1031447105 7532486.422084862),2756.6471934086176,4070.502108354027,121.04208721529652,1832.0789677494715
3074,26877736,1,2.24,2.0,11.791666666666668,37.0,80345241,1,POINT (133970.5993170923 7534402.197734924),POINT (135820.1031447105 7532486.422084862),2662.8670169093684,3903.043381329902,5.694603712527638,1974.544142168895
3075,26877739,1,19.36,12.0,132.04166666666669,927.0,80345241,1,POINT (133431.3516766959 7534083.284097278),POINT (135820.1031447105 7532486.422084862),2873.343324881299,3920.691156199772,5.504891489796203,1625.6501938415072
3076,26877742,3,1.33,2.0,74.91666666666667,136.0,80345241,0,POINT (133170.6599137618 7534114.998279354),POINT (135820.1031447105 7532486.422084862),3109.9533525896763,4106.6334243141355,12.303062732248417,1478.80222197775
3077,26877743,3,5.44,4.0,89.375,238.0,80345241,0,POINT (133079.5461241779 7534164.467453974),POINT (135820.1031447105 7532486.422084862),3213.485497647202,4202.90597675347,8.811351933081294,1467.1229150624413
3078,26877757,1,0.0,0.0,142.87037037037032,5186.0,80345241,1,POINT (136149.1246289352 7534302.425559517),POINT (135820.1031447105 7532486.422084862),1845.5686812034708,3378.7735642698794,114.55155365238775,159.23785061535617
3079,26877759,1,394.07999999999964,252.0,102.90566037735847,7325.0,80345241,0,POINT (137374.0259677644 7534833.854471005),POINT (135820.1031447105 7532486.422084862),2815.1580679459666,4203.920514788546,807.1959381027552,832.5857951693868
3080,26877761,1,63.89999999999998,18.0,179.39814814814815,4616.0,80345241,1,POINT (136220.3287150717 7534451.490910179),POINT (135820.1031447105 7532486.422084862),2005.411677287762,3535.1462349415315,114.90691612831091,190.16454850132527
3081,26877763,1,141.35999999999996,48.0,124.17,4175.0,80345241,1,POINT (135190.3579885931 7534988.526034748),POINT (135820.1031447105 7532486.422084862),2580.136263395333,4087.3942895517434,2.500569668958085,924.48693252812
3082,26877764,1,4.1000000000000005,8.0,175.30952380952382,1594.0,80345241,1,POINT (135157.248729218 7534611.5965578),POINT (135820.1031447105 7532486.422084862),2226.149706682481,3720.203499154042,102.14983472657345,814.9576768874109
3083,26877766,1,21.680000000000007,38.0,138.24747474747477,7937.0,80345241,1,POINT (134751.7123596672 7534911.008121938),POINT (135820.1031447105 7532486.422084862),2649.5426625645887,4098.218972398345,6.464390374453994,1291.540429520549
3084,26877768,1,434.7999999999997,180.0,114.16111111111115,6927.0,80345241,1,POINT (135036.4388826794 7535156.699179742),POINT (135820.1031447105 7532486.422084862),2782.8958728321363,4277.928130895689,98.1301647611527,1142.9846288102794
3085,26877770,1,1169.0500000000018,640.0,121.07291666666667,18865.0,80345241,1,POINT (134207.6017389217 7534638.986802885),POINT (135820.1031447105 7532486.422084862),2689.5530574703494,4015.734650834292,54.38701966555205,1753.8255269424576
3086,26877771,1,126.89999999999985,90.0,127.97777777777776,7885.0,80345241,1,POINT (134325.3510844093 7534574.549373122),POINT (135820.1031447105 7532486.422084862),2567.987401399993,3911.2206782847725,67.72254804871986,1629.111137723526
3087,26877772,1,42.559999999999995,38.0,125.1763565891473,7055.0,80345241,1,POINT (134078.7877920669 7534477.612480815),POINT (135820.1031447105 7532486.422084862),2645.1877722166755,3921.893946425443,1.2988718592322808,1867.945529524032
3088,26877773,1,140.67,56.0,156.00000000000003,1284.0,80345241,1,POINT (134312.4284841755 7534849.490436815),POINT (135820.1031447105 7532486.422084862),2803.06527180841,4172.222625183752,160.6317261130828,1691.8891370508384
3089,26877774,1,152.00000000000003,117.0,124.90547263681592,10960.0,80345241,1,POINT (134413.2058141536 7534607.086609444),POINT (135820.1031447105 7532486.422084862),2544.912203700905,3909.8720782144655,94.96103289211776,1545.7977994405578
3090,26877775,1,3651.5399999999963,1136.0,131.96219931271483,16758.0,80345241,1,POINT (134017.7346686114 7534728.606674206),POINT (135820.1031447105 7532486.422084862),2876.79054787169,4174.876539136371,239.40324840860004,1955.1284741077977
3091,26877776,3,2.24,2.0,36.4375,567.0,80345241,1,POINT (133740.0948525422 7534228.769726174),POINT (135820.1031447105 7532486.422084862),2713.3392339833335,3866.7234621753205,6.475494359951508,1950.0321146009178
3092,26877780,1,113.97,50.0,102.9,703.0,80345241,1,POINT (133652.9281174943 7534935.485699179),POINT (135820.1031447105 7532486.422084862),3270.2538411502164,4522.96149518346,623.0266954119776,2353.703990995572
3093,26879777,1,14.07,21.0,98.22463768115941,3937.0,80345241,1,POINT (135417.8687175713 7530499.210126307),POINT (135820.1031447105 7532486.422084862),2027.5117515324102,573.4469403362594,4.07501688986736,311.708103639651
3094,26879778,1,64.98000000000002,18.0,164.18055555555557,4045.0,80345241,1,POINT (135396.7185745336 7530728.745724044),POINT (135820.1031447105 7532486.422084862),1807.9493033943968,439.4960146402553,153.5042994790151,526.4349563202792
3095,26879781,1,0.0,0.0,118.43659420289855,7261.0,80345241,1,POINT (135193.0606245083 7529956.391899243),POINT (135820.1031447105 7532486.422084862),2606.575351354099,1148.7313115298048,0.6947079737997264,245.00528807810863
3096,26879815,1,1.02,1.0,132.5506822612086,31045.0,80345241,1,POINT (135748.0779832911 7531011.159190742),POINT (135820.1031447105 7532486.422084862),1477.0200508608575,74.45100735637088,25.98685748069903,916.5488358901906
3097,26879817,1,60.900000000000006,14.0,160.70238095238093,1449.0,80345241,1,POINT (135443.0115250729 7530597.369172804),POINT (135820.1031447105 7532486.422084862),1926.3226609674973,483.32600604521826,38.753900215357525,412.21383823099404
3098,26879818,3,0.0,0.0,126.68518518518519,2874.0,80345241,1,POINT (135145.0472087991 7529904.399300916),POINT (135820.1031447105 7532486.422084862),2668.809130197732,1218.0453095834227,31.57150145799374,188.06126997682773
3099,26879823,3,2.8000000000000003,10.0,108.78571428571426,1930.0,80345241,1,POINT (135023.1606271601 7529518.92431007),POINT (135820.1031447105 7532486.422084862),3072.6471355624362,1613.4571605703532,70.69080596123293,94.91515903163011
3100,26879824,1,23.380000000000003,13.0,40.36666666666667,484.0,80345241,1,POINT (134945.5179538985 7528927.867839972),POINT (135820.1031447105 7532486.422084862),3664.451878496725,2181.8795928474597,213.99906213761943,0.6722527350963385
3101,26879825,1,56.56000000000007,202.0,109.60294117647061,15580.0,80345241,1,POINT (134921.0286046719 7529090.161597485),POINT (135820.1031447105 7532486.422084862),3513.249254844914,2043.0455349070587,219.52360493785454,17.800751199176105
3102,26879827,1,37.519999999999996,134.0,96.25995024875621,9526.0,80345241,1,POINT (135066.0028586352 7529121.974559564),POINT (135820.1031447105 7532486.422084862),3447.92319983265,1956.8020425160876,71.91125472652699,164.97243802439837
3103,26879828,3,136.7100000000001,147.0,93.24499999999998,6626.0,80345241,1,POINT (135110.0751174177 7529071.643075142),POINT (135820.1031447105 7532486.422084862),3487.81528822381,1988.4709851323873,33.513894302595666,189.3638656814136
3104,26879829,1,30.239999999999977,108.0,108.70684523809523,9062.0,80345241,1,POINT (135109.7467913093 7529029.560928012),POINT (135820.1031447105 7532486.422084862),3529.09268885881,2028.25127991557,38.31061421128693,176.84793239569382
3105,26879831,1,179.5800000000001,141.0,133.41898148148144,6948.0,80345241,1,POINT (134827.1523274254 7529334.834125775),POINT (135820.1031447105 7532486.422084862),3304.309003318573,1869.9922690421402,284.81130136129343,2.5880051128753703
3106,26879833,1,43.52,34.0,182.79411764705884,3752.0,80345241,1,POINT (134613.3170238523 7529221.150518455),POINT (135820.1031447105 7532486.422084862),3481.1393456578435,2080.5895078991675,509.36718947951795,220.88593902050246
3107,26879834,1,748.0300000000004,444.0,146.20796460176987,21407.0,80345241,1,POINT (134884.1610951978 7529362.144073759),POINT (135820.1031447105 7532486.422084862),3261.456823370326,1817.7855259092905,225.2581043129755,53.472865159196004
3108,26879835,1,112.06000000000027,389.0,117.61815920398014,33202.0,80345241,1,POINT (134953.3938590912 7529107.476075205),POINT (135820.1031447105 7532486.422084862),3488.332140430173,2013.849785932138,185.4476394722764,54.11989854265
3109,26879837,1,31.480000000000015,106.0,103.5347222222222,5251.0,80345241,1,POINT (135118.7025838296 7529005.877980854),POINT (135820.1031447105 7532486.422084862),3550.514048239916,2047.709255888761,32.17290362074359,178.97011319395946
3110,26879838,1,15.68000000000001,56.0,90.29464285714286,3466.0,80345241,1,POINT (135120.7724584749 7528953.874828761),POINT (135820.1031447105 7532486.422084862),3601.104486862819,2096.3417651855675,36.85808491277187,132.09350715640912
3111,26879839,3,2.56,2.0,83.0,380.0,80345241,1,POINT (134336.6024291376 7529529.665724973),POINT (135820.1031447105 7532486.422084862),3308.0481472993374,2020.713510880541,753.8504602772559,501.57295475373445
3112,26879842,1,34.10000000000001,66.0,123.56159420289855,3593.0,80345241,1,POINT (134566.8043512399 7527571.57933487),POINT (135820.1031447105 7532486.422084862),5072.12353190138,3583.8747751775873,1423.3199600233318,11.241477972777156
3113,26879843,1,151.69000000000008,221.0,133.98333333333335,10207.0,80345241,1,POINT (134303.3080277008 7527799.480391413),POINT (135820.1031447105 7532486.422084862),4926.265305967491,3473.8667138761634,1370.1883674191272,289.4554883250067
3114,26879844,1,164.01000000000002,91.0,160.39583333333331,1748.0,80345241,1,POINT (134352.3921189894 7528025.806143539),POINT (135820.1031447105 7532486.422084862),4695.878004272616,3248.5543071731945,1168.5746905002634,279.48245317280345
3115,26879845,1,180.9300000000001,283.0,128.95254629629625,12510.0,80345241,1,POINT (134441.180542201 7527707.809992183),POINT (135820.1031447105 7532486.422084862),4973.5863394549815,3502.067893704606,1363.9824216743473,137.82180273238978
3116,26879846,1,435.0299999999995,434.0,135.65625000000003,15531.0,80345241,1,POINT (134195.3444302725 7527819.220967732),POINT (135820.1031447105 7532486.422084862),4941.92342594277,3503.498333345382,1426.4237708598855,399.17408031478317
3117,26879847,1,89.93999999999991,177.0,106.61612021857921,8840.0,80345241,1,POINT (134491.3965049783 7527553.551435526),POINT (135820.1031447105 7532486.422084862),5108.686149838152,3626.944120852563,1472.8523905577165,63.87820159012506
