,UNI_TR_D,TIEMPO_MIN,DISTANCIA_KM
2505,26877651,7.233333333333333,2.612
2506,26877652,7.1,4.054
2507,26877653,6.6,4.054
2508,26877654,0.0,0.0
2509,26877655,6.883333333333334,3.934
2510,26877656,6.816666666666666,3.907
2511,26877657,7.516666666666667,4.145
2512,26877658,5.333333333333333,3.247
2513,26877659,0.0,0.0
2514,26877660,6.5,3.652
2515,26877661,6.633333333333334,2.079
2516,26877662,0.0,0.0
2517,26877663,12.1,5.542
2518,26877664,8.333333333333334,2.614
2519,26877665,0.0,0.0
2520,26877666,8.083333333333334,4.208
2521,26877667,7.6,3.922
2522,26877668,11.6,3.569
2523,26877669,11.533333333333333,3.548
2524,26877670,9.05,4.183
2525,26877671,0.0,0.0
2526,26877672,9.45,4.171
2527,26877673,10.016666666666667,4.705
2528,26877674,0.0,0.0
2529,26877675,10.816666666666666,4.804
2530,26877676,10.966666666666667,4.87
2531,26877677,7.166666666666667,3.679
2532,26877678,0.0,0.0
2533,26877679,7.616666666666666,3.284
2534,26876740,31.85,10.604
2535,26876741,21.833333333333332,7.275
2536,26876742,0.0,0.0
2537,26876744,27.166666666666668,9.045
2538,26876745,0.0,0.0
2539,26876746,11.95,3.984
2540,26876747,0.0,0.0
2541,26876748,27.666666666666668,9.213
2542,26876749,29.683333333333334,9.887
2543,26876750,0.0,0.0
2544,26876751,0.0,0.0
2545,26876752,27.6,9.191
2546,26876753,0.0,0.0
2547,26876754,0.0,0.0
2548,26876755,27.233333333333334,9.07
2549,26876756,0.0,0.0
2550,26876757,0.0,0.0
2551,26876758,28.466666666666665,9.477
2552,26876759,35.6,11.858
2553,26876760,0.0,0.0
2554,26876761,0.0,0.0
2555,26876762,0.0,0.0
2556,26876763,0.0,0.0
2557,26876765,0.0,0.0
2558,26876766,0.0,0.0
2559,26876767,0.0,0.0
2560,26876768,0.0,0.0
2561,26876769,30.466666666666665,10.743
2562,26876770,30.216666666666665,10.485
2563,26876771,0.0,0.0
2564,26876772,21.633333333333333,7.209
2565,26876773,0.0,0.0
2566,26876774,30.6,10.882
2567,26876775,31.9,12.221
2568,26876776,0.0,0.0
2569,26876777,33.05,13.404
2570,26876778,0.0,0.0
2571,26876779,33.15,13.5
2572,26876780,0.0,0.0
2573,26876781,31.633333333333333,11.937
2574,26876782,33.95,14.337
2575,26876783,0.0,0.0
2576,26876784,34.13333333333333,14.525
2577,26876785,32.5,12.83
2578,26876786,32.5,12.832
2579,26876787,39.46666666666667,16.106
2580,26876788,40.43333333333333,16.426
2581,26876789,35.416666666666664,15.763
2582,26876790,40.25,16.369
2583,26876791,0.0,0.0
2584,26876792,37.1,16.043
2585,26876793,37.56666666666667,16.245
2586,26876794,36.85,16.619
2587,26876795,36.93333333333333,16.035
2588,26876796,0.0,0.0
2589,26876797,36.13333333333333,16.384
2590,26876798,43.516666666666666,17.455
2591,26876799,0.0,0.0
2592,26876800,0.0,0.0
2593,26876801,27.2,9.059
2594,26876802,0.0,0.0
2595,26876803,0.0,0.0
2596,26876804,34.18333333333333,11.386
2597,26876805,0.0,0.0
2598,65874320,9.266666666666667,3.024
2599,65883018,12.95,4.312
2600,66728802,0.0,0.0
2601,66874797,0.0,0.0
2602,67347136,59.9,33.745
2603,67458927,28.383333333333333,9.448
2604,67540339,5.5,2.224
2605,67694955,5.616666666666666,2.244
2606,67694966,5.366666666666666,2.2
2607,68339331,0.0,0.0
2608,68364865,0.0,0.0
2609,68437783,5.15,4.291
2610,68553759,14.666666666666666,7.44
2611,69845646,11.783333333333333,3.927
2612,69880562,0.0,0.0
2613,69906330,52.55,25.731
2614,70584834,58.46666666666667,31.406
2615,71641214,12.4,6.965
2616,73195596,3.9,1.635
2617,73766629,0.0,0.0
2618,74157387,5.45,2.527
2619,74500910,0.0,0.0
2620,75200837,44.766666666666666,20.749
2621,75582994,11.766666666666667,7.864
2622,78472850,9.683333333333334,7.381
2623,78477357,62.733333333333334,34.473
2624,78837874,13.733333333333333,4.571
2625,78932371,6.766666666666667,2.26
2626,79606471,0.0,0.0
2627,79761050,10.483333333333333,3.888
2628,80001522,0.0,0.0
2629,80250658,0.0,0.0
2630,80259194,8.466666666666667,4.031
2631,81049250,52.3,24.834
2632,81560309,0.0,0.0
2633,82642371,7.083333333333333,5.686
2634,82676717,15.966666666666667,6.99
2635,26877865,5.783333333333333,1.786
2636,26877866,0.0,0.0
2637,26877867,5.616666666666666,1.901
2638,26877868,6.25,2.113
2639,26877869,6.916666666666667,2.513
2640,26877870,0.0,0.0
2641,26877871,10.766666666666667,4.731
2642,26877872,12.0,5.238
2643,26877873,11.55,5.07
2644,26877874,12.3,5.319
2645,26877875,13.266666666666667,5.791
2646,26877876,12.916666666666666,5.537
2647,26877877,14.766666666666667,6.311
2648,26877878,15.966666666666667,6.321
2649,26877879,14.033333333333333,5.922
2650,26877880,0.0,0.0
2651,26877881,15.2,6.133
2652,26877882,15.683333333333334,6.332
2653,26877883,17.483333333333334,7.303
2654,26877884,17.133333333333333,7.396
2655,26877885,17.266666666666666,7.436
2656,26877886,17.366666666666667,7.549
2657,26877887,17.766666666666666,7.584
2658,26877888,18.25,7.648
2659,26877889,18.866666666666667,8.132
2660,26877890,20.15,8.196
2661,26877891,19.183333333333334,8.268
2662,26880306,7.583333333333333,3.809
2663,26880307,8.266666666666667,3.969
2664,26880308,8.7,4.044
2665,26880309,8.833333333333334,4.104
2666,26880310,6.366666666666666,3.384
2667,26880311,6.616666666666666,3.332
2668,26880312,6.8,3.618
2669,26880313,7.316666666666666,3.721
2670,26880314,7.35,3.735
2671,26880315,7.616666666666666,3.752
2672,26880316,8.283333333333333,3.927
2673,26880317,6.566666666666666,3.502
2674,26880318,8.566666666666666,4.012
2675,26880319,6.583333333333333,3.506
2676,26880320,9.2,4.047
2677,26880321,8.383333333333333,3.953
2678,26880322,0.0,0.0
2679,26880323,9.533333333333333,4.256
2680,26880324,9.85,4.434
2681,26880325,9.55,4.238
2682,26880326,9.816666666666666,4.295
2683,26880327,10.05,4.401
2684,26880328,0.0,0.0
2685,26880329,8.2,4.01
2686,26880330,8.366666666666667,4.076
2687,26880331,10.15,4.439
2688,26880332,11.466666666666667,4.831
2689,26880333,11.0,4.516
2690,26880334,9.15,4.095
2691,26880335,7.65,3.876
2692,26880336,9.033333333333333,4.164
2693,26878465,9.233333333333333,3.258
2694,26878466,0.0,0.0
2695,26878467,10.45,4.362
2696,26878468,10.983333333333333,4.723
2697,26878469,0.0,0.0
2698,26878470,10.083333333333334,4.059
2699,26878471,0.0,0.0
2700,26878472,11.466666666666667,5.053
2701,26878473,0.0,0.0
2702,26878475,11.466666666666667,5.053
2703,26878476,11.266666666666667,4.914
2704,26878477,0.0,0.0
2705,26878478,10.066666666666666,4.101
2706,26878479,0.0,0.0
2707,26878480,6.383333333333334,1.975
2708,26878481,6.616666666666666,2.045
2709,26878482,0.0,0.0
2710,26878483,10.466666666666667,4.262
2711,26878484,10.7,4.195
2712,26878485,0.0,0.0
2713,26878486,11.5,5.069
2714,26878487,11.016666666666667,4.746
2715,26878488,10.9,4.668
2716,26878489,12.666666666666666,4.424
2717,26878490,11.566666666666666,5.113
2718,26878491,0.0,0.0
2719,26878492,11.783333333333333,5.265
2720,26878493,24.466666666666665,11.083
2721,26878494,12.533333333333333,5.774
2722,26878497,24.466666666666665,11.083
2723,26878498,13.816666666666666,6.658
2724,26878499,21.45,10.076
2725,26878500,0.0,0.0
2726,26880563,9.316666666666666,5.738
2727,26880564,10.0,6.015
2728,26880565,0.0,0.0
2729,26880566,10.316666666666666,5.89
2730,26880567,10.35,6.13
2731,26880568,11.6,6.432
2732,26877680,6.016666666666667,2.764
2733,26877681,5.366666666666666,2.502
2734,26877682,6.283333333333333,2.756
2735,26877683,0.0,0.0
2736,26877684,3.1333333333333333,1.178
2737,26877685,0.0,0.0
2738,26877686,4.3,1.86
2739,26877687,0.0,0.0
2740,26877688,4.65,2.149
2741,26877689,4.85,2.301
2742,26877690,5.483333333333333,2.381
2743,26877691,7.316666666666666,4.105
2744,26877692,6.183333333333334,3.754
2745,26877693,0.0,0.0
2746,26877694,5.516666666666667,3.482
2747,26877695,0.0,0.0
2748,26877696,6.65,3.894
2749,26877697,0.0,0.0
2750,26877698,6.783333333333333,3.858
2751,26877699,8.133333333333333,4.368
2752,26877700,8.55,4.381
2753,26877701,0.0,0.0
2754,26877702,4.85,2.94
2755,26877703,0.0,0.0
2756,26877704,9.45,4.618
2757,26877705,11.016666666666667,4.691
2758,26877706,8.916666666666666,4.535
2759,26877707,8.016666666666667,4.277
2760,26877708,0.0,0.0
2761,26877709,9.033333333333333,4.508
2762,26877710,9.983333333333333,4.35
2763,26877711,8.9,4.471
2764,26877712,6.133333333333334,2.896
2765,26877713,0.0,0.0
2766,26877714,10.316666666666666,4.837
2767,26877715,8.366666666666667,4.382
2768,26877716,0.0,0.0
2769,26877717,8.283333333333333,4.36
2770,26877718,0.0,0.0
2771,26877719,3.7333333333333334,2.135
2772,26877720,0.0,0.0
2773,26877721,4.116666666666666,2.227
2774,26877722,4.1,2.221
2775,26877723,0.0,0.0
2776,26877724,4.3,2.305
2777,26878699,23.95,13.305
2778,26878700,22.1,13.404
2779,26878701,22.0,13.373
2780,26878702,24.683333333333334,13.548
2781,26878703,20.616666666666667,13.606
2782,26878704,22.266666666666666,13.458
2783,26878705,24.966666666666665,13.642
2784,26878706,23.833333333333332,13.974
2785,26878707,24.75,13.57
2786,26878708,21.633333333333333,14.559
2787,26878709,25.033333333333335,14.371
2788,26878710,27.95,14.637
2789,26880562,9.433333333333334,5.769
2790,26876807,28.633333333333333,9.535
2791,26876808,0.0,0.0
2792,26876809,0.0,0.0
2793,26876810,0.0,0.0
2794,26876811,0.0,0.0
2795,26876812,29.6,9.863
2796,26876813,38.7,12.892
2797,26876814,0.0,0.0
2798,26876815,30.05,10.314
2799,26876816,0.0,0.0
2800,26876817,23.916666666666668,7.969
2801,26876818,0.0,0.0
2802,26876819,23.9,7.961
2803,26876820,0.0,0.0
2804,26876821,31.883333333333333,12.205
2805,26876822,31.816666666666666,12.139
2806,26876823,33.7,14.074
2807,26876824,31.966666666666665,12.279
2808,26876825,0.0,0.0
2809,26876826,31.933333333333334,12.253
2810,26876827,0.0,0.0
2811,26876828,33.016666666666666,13.367
2812,26876829,0.0,0.0
2813,26876830,38.28333333333333,15.711
2814,26876831,0.0,0.0
2815,26876832,36.45,15.826
2816,26876833,0.0,0.0
2817,26876834,35.15,15.525
2818,26876835,35.95,15.703
2819,26876836,35.9,16.18
2820,26876837,0.0,0.0
2821,26876839,40.25,16.369
2822,26876840,34.06666666666667,14.456
2823,26876841,0.0,0.0
2824,26876842,42.61666666666667,17.157
2825,26876843,36.95,17.168
2826,26876844,0.0,0.0
2827,26876845,36.85,17.072
2828,26876846,35.78333333333333,16.069
2829,26876847,0.0,0.0
2830,26876848,34.31666666666667,14.718
2831,26876849,0.0,0.0
2832,26876850,0.0,0.0
2833,26876851,42.766666666666666,17.208
2834,26876852,0.0,0.0
2835,26876853,45.18333333333333,18.012
2836,26876854,0.0,0.0
2837,26876855,0.0,0.0
2838,26876856,37.233333333333334,17.407
2839,26876857,0.0,0.0
2840,26876858,0.0,0.0
2841,26876859,0.0,0.0
2842,26876860,0.0,0.0
2843,26876861,0.0,0.0
2844,26876862,39.06666666666667,18.035
2845,26876863,0.0,0.0
2846,26876864,0.0,0.0
2847,26876230,12.833333333333334,4.277
2848,26876231,0.0,0.0
2849,26876806,37.13333333333333,12.37
2850,26876232,12.25,4.084
2851,26876233,12.7,4.232
2852,26876234,0.0,0.0
2853,26876235,11.516666666666667,3.838
2854,26877892,19.5,8.21
2855,26877893,18.75,7.965
2856,26877894,15.033333333333333,6.189
2857,26877895,21.3,8.755
2858,26877896,20.733333333333334,6.866
2859,26877897,21.25,7.26
2860,26877898,21.65,8.878
2861,26877899,21.866666666666667,7.563
2862,26877900,21.8,8.936
2863,26877901,0.0,0.0
2864,26877902,19.883333333333333,8.535
2865,26877904,20.033333333333335,8.473
2866,26877905,14.783333333333333,6.108
2867,26877906,21.766666666666666,8.435
2868,26877907,20.95,8.159
2869,26877908,22.383333333333333,7.827
2870,26877909,21.95,8.965
2871,26877910,0.0,0.0
2872,26878883,0.0,0.0
2873,26878884,9.583333333333334,4.837
2874,26878885,10.966666666666667,5.334
2875,26878886,14.95,5.631
2876,26878887,10.816666666666666,5.293
2877,26878888,15.75,5.902
2878,26878889,11.516666666666667,5.727
2879,26878890,11.233333333333333,5.65
2880,26878891,11.166666666666666,6.608
2881,26878892,11.783333333333333,7.197
2882,26878893,12.066666666666666,6.667
2883,26878894,18.933333333333334,7.898
2884,26878895,0.0,0.0
2885,26878896,16.466666666666665,9.549
2886,26878897,15.116666666666667,9.122
2887,26878898,13.7,8.746
2888,26878899,0.0,0.0
2889,26878900,13.7,8.746
2890,26878901,13.9,8.859
2891,26878902,14.15,9.038
2892,26878903,14.566666666666666,9.331
2893,26878904,14.916666666666666,9.604
2894,26878905,23.35,11.401
2895,26878906,15.4,9.249
2896,26878907,15.6,9.745
2897,26878908,21.5,11.058
2898,26878909,8.883333333333333,4.736
2899,26878910,10.533333333333333,5.237
2900,26878911,10.833333333333334,5.305
2901,26878912,14.25,5.402
2902,26878913,14.516666666666667,5.491
2903,26878914,0.0,0.0
2904,26878915,13.35,6.218
2905,26878916,14.716666666666667,6.655
2906,26878917,15.433333333333334,6.898
2907,26878918,11.0,6.469
2908,26878919,11.266666666666667,6.71
2909,26878920,11.466666666666667,6.478
2910,26878921,16.033333333333335,9.409
2911,26878922,15.3,9.162
2912,26878923,17.333333333333332,9.753
2913,26878924,14.666666666666666,8.955
2914,26878925,17.883333333333333,9.921
2915,26878926,0.0,0.0
2916,26878927,14.05,8.984
2917,26880018,15.316666666666666,6.442
2918,26878501,11.6,5.146
2919,26878502,14.683333333333334,7.003
2920,26878503,0.0,0.0
2921,26878504,14.516666666666667,7.071
2922,26878505,0.0,0.0
2923,26878506,15.283333333333333,7.393
2924,26878507,17.116666666666667,8.104
2925,26878508,17.083333333333332,8.098
2926,26878509,0.0,0.0
2927,26878510,16.583333333333332,8.167
2928,26878511,17.266666666666666,8.117
2929,26878512,18.25,8.395
2930,26879206,7.95,3.329
2931,26879207,8.0,3.267
2932,26879208,0.0,0.0
2933,26879209,9.666666666666666,3.7
2934,26879210,8.133333333333333,3.599
2935,26879211,8.116666666666667,3.618
2936,26879212,7.45,3.418
2937,26879213,14.433333333333334,5.562
2938,26879214,7.283333333333333,3.421
2939,26879215,7.533333333333333,3.629
2940,26879216,11.016666666666667,5.324
2941,26879217,10.066666666666666,5.093
2942,26879218,7.666666666666667,3.731
2943,26879219,11.883333333333333,5.46
2944,26879220,12.133333333333333,4.331
2945,26879221,12.766666666666667,4.578
2946,26879222,10.95,5.196
2947,26879223,10.15,4.98
2948,26879224,11.733333333333333,5.385
2949,26879225,12.383333333333333,5.64
2950,26879226,12.466666666666667,5.642
2951,26879227,12.316666666666666,5.532
2952,26879228,10.283333333333333,5.01
2953,26879229,0.0,0.0
2954,26879230,12.066666666666666,5.936
2955,26879231,13.8,6.253
2956,26879232,11.116666666666667,4.987
2957,26879233,1.6666666666666667,0.581
2958,26879234,2.0833333333333335,0.644
2959,26879235,3.1,0.878
2960,26879236,0.0,0.0
2961,26879237,4.133333333333334,1.534
2962,26879238,3.3333333333333335,1.362
2963,26879239,5.216666666666667,1.854
2964,26879240,3.6333333333333333,1.538
2965,26879241,0.0,0.0
2966,26879242,4.25,1.727
2967,26879243,10.666666666666666,3.669
2968,26879244,0.0,0.0
2969,26879245,12.7,6.075
2970,26879246,10.116666666666667,4.645
2971,26879247,10.983333333333333,4.912
2972,26879248,10.4,4.758
2973,26879249,10.983333333333333,5.14
2974,26879250,0.4166666666666667,0.106
2975,26880337,9.6,4.3
2976,26880338,8.116666666666667,3.928
2977,26880339,7.266666666666667,3.767
2978,26880340,6.5,3.489
2979,26880341,6.15,3.366
2980,26880342,2.65,1.239
2981,26880343,0.0,0.0
2982,26877219,1.4166666666666667,0.325
2983,26877220,0.0,0.0
2984,26877221,2.3,0.623
2985,26877222,0.0,0.0
2986,26877223,2.95,0.906
2987,26877224,0.0,0.0
2988,26877225,3.6666666666666665,1.077
2989,26877226,4.216666666666667,1.102
2990,26877227,0.0,0.0
2991,26877228,4.033333333333333,1.035
2992,26877229,3.7666666666666666,1.096
2993,26877230,3.4166666666666665,1.195
2994,26877231,0.0,0.0
2995,26877232,4.616666666666666,1.362
2996,26877233,0.0,0.0
2997,26877234,4.8,1.424
2998,26877235,0.0,0.0
2999,26877236,5.333333333333333,1.588
3000,26877237,5.316666666666666,1.879
3001,26877238,0.0,0.0
3002,26877239,5.85,1.754
3003,26877240,0.0,0.0
3004,26877241,6.783333333333333,2.045
3005,26877242,5.066666666666666,1.706
3006,26877243,0.0,0.0
3007,26877244,6.866666666666666,2.684
3008,26877245,6.033333333333333,2.0
3009,26877246,0.0,0.0
3010,26877247,6.666666666666667,2.095
3011,26877249,5.816666666666666,2.41
3012,26877250,5.083333333333333,1.609
3013,26877251,8.733333333333333,2.314
3014,26877252,7.466666666666667,2.269
3015,26877253,3.3833333333333333,1.125
3016,26877254,4.05,1.348
3017,26877255,3.6166666666666667,1.191
3018,26877256,6.133333333333334,2.363
3019,26877258,5.0,2.034
3020,26877259,0.0,0.0
3021,26877260,7.366666666666666,2.666
3022,26877261,0.0,0.0
3023,26877262,7.833333333333333,3.225
3024,26877263,0.0,0.0
3025,26877264,8.45,3.068
3026,26877265,8.983333333333333,2.507
3027,26877266,0.0,0.0
3028,26877267,9.633333333333333,3.741
3029,26877268,10.833333333333334,3.92
3030,26877270,8.75,3.79
3031,26877271,8.716666666666667,3.553
3032,26877272,10.783333333333333,4.059
3033,26877273,0.0,0.0
3034,26877274,9.2,3.717
3035,26877275,10.833333333333334,4.177
3036,26877276,9.233333333333333,3.729
3037,26877277,0.0,0.0
3038,26877278,3.9166666666666665,1.491
3039,26877280,0.0,0.0
3040,26877281,4.433333333333334,1.778
3041,26877282,5.5,1.649
3042,26877283,0.0,0.0
3043,26877284,5.9,1.728
3044,26877285,6.016666666666667,1.702
3045,26877218,0.13333333333333333,0.056
3046,26876236,0.0,0.0
3047,26876237,11.466666666666667,3.822
3048,26876238,10.75,3.582
3049,26876239,10.183333333333334,3.397
3050,26876240,10.183333333333334,3.397
3051,26876241,0.0,0.0
3052,26876242,10.183333333333334,3.397
3053,26876243,0.0,0.0
3054,26876245,6.85,2.288
3055,26876246,0.0,0.0
3056,26876247,7.883333333333334,2.633
3057,26876248,7.083333333333333,2.366
3058,26876249,6.5,2.17
3059,26876250,0.0,0.0
3060,26876251,9.033333333333333,3.014
3061,26876252,0.0,0.0
3062,26876253,10.333333333333334,3.45
3063,26876254,7.2,2.407
3064,26876255,0.0,0.0
3065,26876256,11.1,3.703
3066,26876257,0.0,0.0
3067,26876258,0.0,0.0
3068,26876259,8.65,2.886
3069,26876260,0.0,0.0
3070,26876261,10.383333333333333,3.465
3071,26876262,7.883333333333334,2.632
3072,26876263,11.716666666666667,3.91
3073,26876264,0.0,0.0
3074,26876265,8.2,2.74
3075,26876266,0.0,0.0
3076,26876267,12.4,4.137
3077,26876268,8.5,2.838
3078,26876269,8.766666666666667,2.927
3079,26876270,0.0,0.0
3080,26876271,12.4,4.137
3081,26876272,0.0,0.0
3082,26876273,12.4,4.137
3083,26876274,0.0,0.0
3084,26876275,0.0,0.0
3085,26876276,0.0,0.0
3086,26876277,0.0,0.0
3087,26876278,0.0,0.0
3088,26876279,0.0,0.0
3089,26876281,0.0,0.0
3090,26876282,0.0,0.0
3091,26876283,14.35,4.789
3092,26876284,0.0,0.0
3093,26876285,14.233333333333333,4.749
3094,26876286,15.2,5.068
3095,26876287,0.0,0.0
3096,26876288,14.233333333333333,4.749
3097,26876289,0.0,0.0
3098,26876290,17.133333333333333,5.714
3099,26876291,0.0,0.0
3100,26876292,0.0,0.0
3101,26876293,14.483333333333333,4.831
3102,26876294,0.0,0.0
3103,26876295,0.0,0.0
3104,26876296,0.0,0.0
3105,26876297,0.0,0.0
3106,26876298,0.0,0.0
3107,26876299,0.0,0.0
3108,26876300,0.0,0.0
3109,26876301,0.0,0.0
3110,26880020,18.116666666666667,11.239
3111,26880021,12.65,5.426
3112,26880022,17.233333333333334,15.881
3113,26880023,16.316666666666666,10.641
3114,26880024,14.15,6.064
3115,26880025,0.0,0.0
3116,26880026,14.916666666666666,6.319
3117,26880027,17.183333333333334,10.926
3118,26880028,16.633333333333333,15.394
3119,26880029,18.883333333333333,16.39
3120,26880030,19.25,11.611
3121,26880031,20.316666666666666,16.863
3122,26880032,15.516666666666667,9.456
3123,26880033,12.9,5.381
3124,26880034,18.466666666666665,11.354
3125,26880035,17.366666666666667,15.516
3126,26880036,21.65,17.355
3127,26880037,15.916666666666666,14.726
3128,26880038,18.883333333333333,15.967
3129,26880039,22.5,17.68
3130,26880040,20.65,16.556
3131,26880041,23.7,18.083
3132,26880042,9.516666666666667,3.974
3133,26880043,15.05,13.886
3134,26880044,21.3,16.781
3135,26880045,21.333333333333332,16.786
3136,26880046,24.766666666666666,18.43
3137,26880047,25.533333333333335,18.185
3138,26880048,25.033333333333335,18.529
3139,26880049,25.95,18.323
3140,26880050,24.75,17.93
3141,26880051,24.683333333333334,17.902
3142,26880052,14.85,13.68
3143,26880053,28.866666666666667,19.301
3144,26880054,26.333333333333332,18.94
3145,26880055,25.483333333333334,18.668
3146,26880056,14.333333333333334,13.163
3147,26880057,27.866666666666667,19.466
3148,26880058,28.85,19.775
3149,26880059,26.483333333333334,18.985
3150,26880060,29.933333333333334,19.66
3151,26880061,15.0,13.291
3152,26880062,29.366666666666667,19.95
3153,83127606,13.35,11.462
3154,26877911,21.766666666666666,8.435
3155,26877912,0.0,0.0
3156,26877913,0.0,0.0
3157,26877914,25.6,9.431
3158,26877915,20.933333333333334,8.159
3159,26877916,26.266666666666666,9.648
3160,26877917,20.933333333333334,8.159
3161,26877918,26.316666666666666,9.674
3162,26877919,29.816666666666666,10.833
3163,26877920,28.5,10.883
3164,26877921,30.9,11.192
3165,26877922,0.0,0.0
3166,26877923,0.0,0.0
3167,26877924,0.0,0.0
3168,26877925,31.383333333333333,12.328
3169,26877926,31.433333333333334,12.35
3170,26877927,31.1,12.182
3171,26877928,0.0,0.0
3172,26877929,31.1,12.182
3173,26880019,18.85,16.31
3174,26880344,2.8333333333333335,1.405
3175,26880345,3.05,1.588
3176,26880346,4.333333333333333,2.498
3177,26880347,0.0,0.0
3178,26880348,5.466666666666667,2.527
3179,26880349,0.0,0.0
3180,26880350,4.183333333333334,2.372
3181,26880351,5.0,2.507
3182,26880352,0.0,0.0
3183,26880353,6.666666666666667,2.899
3184,26880354,0.0,0.0
3185,26880355,4.766666666666667,2.663
3186,26880356,7.366666666666666,3.104
3187,26880357,5.416666666666667,3.065
3188,26880358,0.0,0.0
3189,26880359,10.55,4.563
3190,26880360,9.7,4.399
3191,26880361,10.15,4.538
3192,26880362,10.583333333333334,4.637
3193,26880363,10.116666666666667,4.472
3194,26880365,10.433333333333334,4.313
3195,26880366,7.916666666666667,3.953
3196,26880367,8.9,4.186
3197,26880368,8.116666666666667,3.986
3198,26880369,12.166666666666666,4.939
3199,26880370,0.0,0.0
3200,26880371,7.2,3.733
3201,26880372,9.233333333333333,3.81
3202,26880373,6.866666666666666,3.608
3203,26880374,0.0,0.0
3204,26880375,8.133333333333333,3.86
3205,26880376,2.9833333333333334,1.54
3206,26880377,0.0,0.0
3207,26880378,3.35,1.856
3208,26880379,4.566666666666666,2.709
3209,26880380,3.283333333333333,1.801
3210,26880381,0.0,0.0
3211,26880382,3.966666666666667,2.261
3212,111021539,0.0,0.0
3213,111175979,52.36666666666667,25.98
3214,111987550,17.516666666666666,8.33
3215,113348735,7.666666666666667,1.845
3216,113400313,0.0,0.0
3217,113636565,30.866666666666667,13.34
3218,114061616,21.2,7.06
3219,114332046,0.0,0.0
3220,114379278,8.733333333333333,6.238
3221,117951927,0.0,0.0
3222,118213820,6.566666666666666,3.546
3223,119502020,0.0,0.0
3224,120476759,15.35,6.791
3225,121692093,15.4,8.544
3226,121919613,0.0,0.0
3227,125633860,14.683333333333334,7.827
3228,126179202,26.05,18.831
3229,127682091,11.6,4.098
3230,127712208,0.0,0.0
3231,128927350,9.066666666666666,4.861
3232,129893503,7.266666666666667,2.85
3233,133225665,62.68333333333333,34.52
3234,133302941,15.5,6.516
3235,134870281,3.716666666666667,1.577
3236,135303993,0.0,0.0
3237,136785383,11.466666666666667,8.573
3238,26877286,4.916666666666667,2.021
3239,26877287,6.516666666666667,1.88
3240,26877288,6.9,1.949
3241,26877289,7.266666666666667,2.789
3242,26877290,0.0,0.0
3243,26877291,6.45,2.669
3244,26877292,0.0,0.0
3245,26877293,5.983333333333333,2.444
3246,26877294,8.183333333333334,2.205
3247,26877295,0.0,0.0
3248,26877296,3.8833333333333333,1.313
3249,26877297,8.466666666666667,2.339
3250,26877298,8.016666666666667,2.336
3251,26877299,0.0,0.0
3252,26877300,8.7,2.659
3253,26877301,4.383333333333334,1.43
3254,26877302,6.916666666666667,2.875
3255,26877303,8.616666666666667,3.32
3256,26877304,0.0,0.0
3257,26877305,4.733333333333333,1.547
3258,26877306,7.35,3.038
3259,26877307,8.033333333333333,3.221
3260,26877308,8.616666666666667,3.522
3261,26877309,0.0,0.0
3262,26877310,8.883333333333333,3.297
3263,26877311,7.633333333333334,2.851
3264,26877312,7.8,3.571
3265,26877542,3.683333333333333,1.077
3266,26877543,2.45,0.722
3267,26877544,0.0,0.0
3268,26877545,2.6666666666666665,0.793
3269,26877546,0.0,0.0
3270,26877547,4.133333333333334,1.35
3271,26877548,4.233333333333333,1.428
3272,26877549,9.35,4.967
3273,26877550,4.433333333333334,1.352
3274,26877551,4.633333333333334,1.521
3275,26877552,0.0,0.0
3276,26877553,8.616666666666667,4.654
3277,26877554,5.466666666666667,1.736
3278,26877555,5.35,1.777
3279,26877556,10.45,5.104
3280,26877557,4.9,1.612
3281,26877558,0.0,0.0
3282,26877559,6.75,2.148
3283,26877560,6.866666666666666,2.182
3284,26877561,0.0,0.0
3285,26877562,10.466666666666667,4.769
3286,26877563,0.0,0.0
3287,26877564,7.233333333333333,2.295
3288,26877565,50.016666666666666,24.254
3289,26877566,13.366666666666667,10.197
3290,26877567,13.266666666666667,10.13
3291,26877568,13.55,10.263
3292,26877569,13.0,10.196
3293,26877571,48.233333333333334,23.659
3294,26877572,47.46666666666667,23.403
3295,26877573,14.816666666666666,10.686
3296,26877574,45.45,22.734
3297,26877575,0.0,0.0
3298,26877576,0.0,0.0
3299,26877577,47.583333333333336,23.428
3300,26877579,1.15,0.106
3301,26877580,1.8333333333333333,0.496
3302,26876302,0.0,0.0
3303,26876303,14.766666666666667,4.929
3304,26876304,14.766666666666667,4.929
3305,26876305,0.0,0.0
3306,26876306,0.0,0.0
3307,26876307,0.0,0.0
3308,26876308,0.0,0.0
3309,26876309,0.0,0.0
3310,26876310,0.0,0.0
3311,26876311,0.0,0.0
3312,26876312,0.0,0.0
3313,26876313,21.166666666666668,7.053
3314,26876314,0.0,0.0
3315,26876315,64.3,30.023
3316,26876316,24.55,8.113
3317,26876317,25.516666666666666,8.406
3318,26876318,0.0,0.0
3319,26876319,63.166666666666664,29.476
3320,26876320,62.666666666666664,29.496
3321,26876321,63.666666666666664,29.672
3322,26876322,60.43333333333333,28.941
3323,26876323,59.78333333333333,28.751
3324,26876324,60.86666666666667,29.066
3325,26876325,63.35,29.202
3326,26876326,60.8,29.088
3327,26876327,58.31666666666667,28.472
3328,26876328,61.85,29.436
3329,26876329,62.06666666666667,29.511
