,UNI_TR_D,GRU_TAR,DIC,FIC,ENE_MED,ENE_MAX,UNI_TR_S,ARE_LOC,geometry_untrd,geometry_untrs,EUC_DIST_UNTRS,EUC_DIST_CENT,EUC_DIST_PRIMARY,EUC_DIST_SECONDARY
2879,26880107,1,242.55,150.0,103.24166666666667,1281.0,27707750,0,POINT (130996.0655299461 7528088.158000565),POINT (120066.7545232867 7533297.962636496),12107.514337173066,5837.596843581379,3348.532525664518,3351.420399032038
2880,26880108,1,122.97,73.0,117.0,1516.0,27707750,0,POINT (129226.6673672072 7533693.867110873),POINT (120066.7545232867 7533297.962636496),9168.464629426817,7333.2005950813655,1432.2274231493036,2673.0820989210397
2881,26880109,1,83.6,50.0,139.60416666666669,820.0,27707750,0,POINT (129805.9675658998 7533724.325231389),POINT (120066.7545232867 7533297.962636496),9748.541211469972,6809.533087657821,1669.2351106305027,2114.500897971183
2882,26880110,1,312.79999999999995,164.0,159.89166666666668,4607.0,27707750,1,POINT (128118.2109582517 7533505.576827666),POINT (120066.7545232867 7533297.962636496),8054.132751359062,8316.055185764548,796.8975686847988,3744.570019577556
2883,26880111,1,753.5399999999994,611.0,121.75378787878786,7513.0,27707750,1,POINT (127734.6449177625 7532645.858359824),POINT (120066.7545232867 7533297.962636496),7695.5690555895735,8475.549685471779,9.254129542096727,4129.9988808755925
2884,26880112,1,109.35000000000001,45.0,45.0,163.0,27707750,0,POINT (127659.4646666645 7527834.95562136),POINT (120066.7545232867 7533297.962636496),9353.806335860158,8971.24625929943,3520.707663349445,6283.03277983913
2885,26880113,1,1249.94,432.0,108.22126436781609,4353.0,27707750,1,POINT (127818.9875766376 7532363.71096439),POINT (120066.7545232867 7533297.962636496),7808.325268602641,8342.364389458085,249.72877350838374,4086.6192936796147
2886,26880114,1,2.56,5.0,56.416666666666664,97.0,27707750,0,POINT (128330.1691488854 7533661.174654157),POINT (120066.7545232867 7533297.962636496),8271.39312596928,8163.349406927925,1052.0227551956941,3553.031782894567
2887,26880116,1,351.5900000000003,435.0,114.22023809523809,10828.0,27707750,1,POINT (127608.7627617787 7532561.716404164),POINT (120066.7545232867 7533297.962636496),7577.858984179107,8583.473253573395,140.70991475286212,4264.795286596605
2888,26880117,1,288.87,145.0,133.92857142857142,1271.0,27707750,0,POINT (130164.3481581782 7527346.164396049),POINT (120066.7545232867 7533297.962636496),11721.147533854963,6932.65594806151,3808.4869955349823,3958.0160769166405
2889,26880118,1,9.1,8.0,145.75,163.0,27707750,1,POINT (128197.2663676031 7533319.578039326),POINT (120066.7545232867 7533297.962636496),8130.540577120838,8186.244053914629,718.7109868481477,3650.053442203223
2890,26880119,1,215.54999999999998,107.0,64.76666666666668,440.0,27707750,0,POINT (130607.9903933092 7527726.45391297),POINT (120066.7545232867 7533297.962636496),11923.060140910902,6355.68738661794,3563.556367683904,3601.6868131171705
2891,26880122,1,37.53,18.0,17.541666666666668,94.0,27707750,0,POINT (130358.4905092161 7527526.282248823),POINT (120066.7545232867 7533297.962636496),11799.666270768956,6672.8516490046,3691.544920941164,3799.3178873608563
2892,26880123,1,5.12,10.0,206.16666666666669,607.0,27707750,1,POINT (127985.9651204358 7532800.099152556),POINT (120066.7545232867 7533297.962636496),7934.844959458172,8261.17486481732,196.43654856771295,3865.546853664273
2893,26880125,2,50.4,40.0,178.45833333333331,1596.0,27707750,0,POINT (128516.0553862578 7533729.686137994),POINT (120066.7545232867 7533297.962636496),8460.323294930871,8010.788936595216,1225.3466422865731,3379.1456509442605
2894,26880126,1,8.960000000000003,128.0,126.79797979797976,5283.0,27707750,1,POINT (127543.847468393 7532934.795107853),POINT (120066.7545232867 7533297.962636496),7485.907397478198,8722.053726976103,6.334020480423905,4299.501345045014
2895,26880127,1,162.04000000000002,76.0,42.49999999999999,419.0,27707750,0,POINT (130319.9867312519 7527288.032588893),POINT (120066.7545232867 7533297.962636496),11884.781440461607,6832.488061684226,3906.948693181266,3794.6579908606677
2896,26880129,1,10.62,8.0,172.41666666666666,214.0,27707750,0,POINT (129088.9320616888 7534211.740113959),POINT (120066.7545232867 7533297.962636496),9068.333739599871,7663.154694321584,1854.1387512196027,2945.801381088486
2897,26880130,1,421.2000000000001,581.0,107.25235849056604,16984.0,27707750,1,POINT (127525.5337261906 7532815.859935228),POINT (120066.7545232867 7533297.962636496),7474.3434636254915,8714.47755096286,105.08129830042704,4323.767868323335
2898,26880132,1,322.56,147.0,168.11111111111111,1328.0,27707750,0,POINT (129764.8433551685 7527039.752346626),POINT (120066.7545232867 7533297.962636496),11542.015552896195,7433.898300142663,4028.6261024539413,4186.081584746449
2899,26880133,1,261.48,91.0,183.0,1841.0,27707750,0,POINT (127745.7046961134 7531914.015423701),POINT (120066.7545232867 7533297.962636496),7802.665291075665,8354.06579813351,699.1666767282578,4260.064622005302
2900,26880134,1,53.87,37.0,82.77777777777777,317.0,27707750,0,POINT (129524.9641383846 7527001.147300292),POINT (120066.7545232867 7533297.962636496),11362.55308024504,7657.93374495164,4038.9232416851933,4383.61064392283
2901,26880137,1,185.47,69.0,106.99999999999997,736.0,27707750,0,POINT (127488.0424286393 7531667.356672218),POINT (120066.7545232867 7533297.962636496),7598.314943779999,8587.824789622335,987.0865009358262,4578.703059686136
2902,26880139,1,112.7,50.0,57.91666666666667,173.0,27707750,0,POINT (128727.1855555205 7526105.34573794),POINT (120066.7545232867 7533297.962636496),11257.74415740006,8813.328916212427,4937.929591665257,4856.025894909373
2903,26880140,1,176.7,257.0,151.9619565217391,9623.0,27707750,1,POINT (127507.9230086227 7532628.833138241),POINT (120066.7545232867 7533297.962636496),7471.192857408602,8694.923467692237,202.47055485108564,4357.239724634982
2904,26880141,1,870.4200000000002,556.0,139.08333333333331,11622.0,27707750,1,POINT (127187.6168253321 7533202.133412374),POINT (120066.7545232867 7533297.962636496),7121.507085223397,9130.342012177254,5.002150124503563,4284.144093939637
2905,26880142,1,39.78,25.0,211.75,893.0,27707750,0,POINT (129392.1965019638 7535115.463628452),POINT (120066.7545232867 7533297.962636496),9500.904059795286,7823.01298684364,2804.784083073142,3123.739363507177
2906,26880143,1,265.09000000000003,109.0,90.96666666666667,1422.0,27707750,0,POINT (129220.5041481934 7535110.068571093),POINT (120066.7545232867 7533297.962636496),9331.391113530697,7966.875859634249,2739.9948839860567,3257.4631087255852
2907,26880144,1,242.08000000000013,352.0,109.44791666666666,13430.0,27707750,1,POINT (127162.5016462455 7532775.386284811),POINT (120066.7545232867 7533297.962636496),7114.964039003819,9061.952763987183,333.6838697969892,4557.411219339059
2908,26880145,1,13.79,9.0,45.75,87.0,27707750,0,POINT (129576.7765999917 7535044.017343087),POINT (120066.7545232867 7533297.962636496),9668.982725076397,7628.490837569318,2813.2660494958086,2934.9233451434857
2909,26880146,1,177.34999999999977,375.0,115.60232067510547,13157.0,27707750,1,POINT (127080.160367693 7533057.61650225),POINT (120066.7545232867 7533297.962636496),7017.522910728498,9201.432579295992,173.69508108096454,4301.415577909093
2910,26880147,1,183.52,65.0,169.58333333333334,798.0,27707750,0,POINT (127632.9531418961 7531203.394622124),POINT (120066.7545232867 7533297.962636496),7850.769179072688,8419.869264468232,1416.4139323240013,4610.11724536852
2911,26880148,1,182.41000000000008,270.0,125.12239583333336,10464.0,27707750,1,POINT (127013.3182822092 7532470.931173674),POINT (120066.7545232867 7533297.962636496),6995.622137971239,9154.784636373419,668.0718661654328,4673.196767303781
2912,26880149,1,86.21000000000001,30.0,114.25,321.0,27707750,0,POINT (127122.079344644 7530718.159293965),POINT (120066.7545232867 7533297.962636496),7512.189668864618,8933.217238168334,1985.5084334162693,4971.237362518139
2913,26880150,1,245.04000000000002,151.0,173.84126984126985,4833.0,27707750,1,POINT (127267.5605873445 7533837.421038445),POINT (120066.7545232867 7533297.962636496),7220.984928637113,9227.295630465738,472.6449396113386,3964.1600804083514
2914,26880151,1,177.18,72.0,67.20833333333334,739.0,27707750,0,POINT (128996.6448050447 7535424.739245037),POINT (120066.7545232867 7533297.962636496),9179.657901407405,8322.220658332179,2804.677214525287,3625.847383612598
2915,26880152,1,441.81,210.0,112.86029411764703,5258.0,27707750,1,POINT (127303.0951598653 7532338.195559757),POINT (120066.7545232867 7533297.962636496),7299.710860725336,8847.932792200756,519.3614966729385,4599.358257035101
2916,26880153,1,1.9600000000000002,28.0,85.29761904761905,1028.0,27707750,1,POINT (126404.6683846949 7533619.816316237),POINT (120066.7545232867 7533297.962636496),6346.080830386008,9993.068176676088,66.73029897110275,3424.7089834996573
2917,26880154,1,0.56,8.0,116.41666666666667,456.0,27707750,1,POINT (126081.6153571589 7534085.831455462),POINT (120066.7545232867 7533297.962636496),6066.241680542291,10433.066133760798,2.9653619555403448,2870.1832979326678
2918,26880155,1,52.91999999999999,108.0,143.32894736842104,3630.0,27707750,1,POINT (127077.7894304651 7533621.515293467),POINT (120066.7545232867 7533297.962636496),7018.496761522896,9345.461941926063,193.73799202204884,3934.005144455756
2919,26880156,1,425.42999999999995,217.0,110.54545454545455,5855.0,27707750,1,POINT (127678.0413539726 7534171.284132566),POINT (120066.7545232867 7533297.962636496),7661.225597413995,8949.930014569383,987.7093871564782,4155.332188184203
2920,26880157,1,589.1600000000001,350.0,122.489898989899,5789.0,27707750,1,POINT (127517.4966253061 7534177.929838249),POINT (120066.7545232867 7533297.962636496),7502.5262510015145,9102.605799464927,894.3029755755197,4008.9357669053793
2921,26880158,1,1.12,16.0,185.4666666666667,1700.0,27707750,1,POINT (125990.5663832864 7534259.529721139),POINT (120066.7545232867 7533297.962636496),6001.346366519905,10572.210945003153,4.073361113332237,2687.057328163992
2922,26880160,1,2.94,6.0,160.41666666666666,196.0,27707750,1,POINT (126697.2610541573 7534273.574934819),POINT (120066.7545232867 7533297.962636496),6701.897955994017,9906.75896389348,532.6348171832242,3248.534491105718
2923,26880161,1,61.44,26.0,214.70833333333334,1315.0,27707750,0,POINT (125684.5873065756 7530944.4289871),POINT (120066.7545232867 7533297.962636496),6090.908456037972,10366.182790546693,2653.9647121213434,3523.632051612909
2924,26880162,1,414.23999999999984,208.0,156.95312499999997,3317.0,27707750,1,POINT (125809.6156931417 7533544.082040362),POINT (120066.7545232867 7533297.962636496),5748.132668718397,10550.13611764342,556.352090716895,3084.180114451604
2925,26880163,2,147.0,36.0,222.5,975.0,27707750,0,POINT (127866.2763855075 7534753.766113929),POINT (120066.7545232867 7533297.962636496),7934.223657306886,9000.459176860437,1567.1277129998264,4111.3558580646095
2926,26880165,2,153.6,65.0,79.93333333333334,595.0,27707750,0,POINT (125400.7661306574 7531278.819320189),POINT (120066.7545232867 7533297.962636496),5703.386674542845,10653.230083146487,2550.579364988131,3168.4516834656392
2927,26880166,1,51.9,34.0,183.79166666666666,583.0,27707750,0,POINT (129414.5889600214 7527035.457908832),POINT (120066.7545232867 7533297.962636496),11251.709830982207,7734.522392808408,3996.5074634554326,4498.025889162221
2928,26880167,1,14.27999999999999,204.0,101.74213836477986,7870.0,27707750,1,POINT (127392.8465142247 7533028.97018552),POINT (120066.7545232867 7533297.962636496),7331.028631670179,8890.316090773293,6.719310306829918,4448.0733050464105
2929,26880168,3,17.04,10.0,136.33333333333334,401.0,27707750,0,POINT (129343.4491058665 7532283.794520607),POINT (120066.7545232867 7533297.962636496),9331.966531538259,6827.252170080389,327.8547028198829,2623.625553416049
2930,26880169,1,224.48000000000002,328.0,139.5060606060606,10381.0,27707750,1,POINT (127427.6702585517 7532631.654058561),POINT (120066.7545232867 7533297.962636496),7391.011269285282,8774.304823109422,278.3479360350229,4436.75233452278
2931,26880170,1,10.62,8.0,48.5,130.0,27707750,0,POINT (129268.8394983775 7534575.001005545),POINT (120066.7545232867 7533297.962636496),9290.274209344747,7662.274393006207,2259.011427074452,2930.9386340428837
2932,26880172,1,348.19000000000005,416.0,111.60370370370369,14656.0,27707750,1,POINT (127325.2584806975 7532965.176911332),POINT (120066.7545232867 7533297.962636496),7266.128683048591,8941.974870659049,84.45804048014544,4516.995893861794
2933,26880173,1,304.11,107.0,96.89285714285712,1026.0,27707750,0,POINT (127515.466691431 7531582.295877161),POINT (120066.7545232867 7533297.962636496),7643.744199863457,8554.35717697318,1062.136789262418,4579.877536014669
2934,26880175,1,144.46,55.0,141.29166666666666,1021.0,27707750,0,POINT (127437.6837970873 7531371.838839121),POINT (120066.7545232867 7533297.962636496),7618.434960159768,8620.539475857971,1285.2795629254554,4725.642845256658
2935,26880176,1,16.05,9.0,93.75,117.0,27707750,0,POINT (129211.6987575666 7534767.758452475),POINT (120066.7545232867 7533297.962636496),9262.30558709651,7803.89398672547,2415.071818531946,3075.7137720234327
2936,26880177,3,94.78999999999999,33.0,210.375,866.0,27707750,0,POINT (127464.8862901469 7531191.60202341),POINT (120066.7545232867 7533297.962636496),7692.145908144636,8587.63278624282,1454.3507765717873,4768.77075847178
2937,26880178,1,188.55999999999997,108.0,163.92261904761907,3712.0,27707750,1,POINT (127166.8320739518 7533573.963017276),POINT (120066.7545232867 7533297.962636496),7105.439988885211,9246.698700508732,202.09504469912574,4033.6651598395283
2938,26880179,1,224.61,78.0,174.2,1396.0,27707750,0,POINT (127434.9595958093 7530835.78878569),POINT (120066.7545232867 7533297.962636496),7768.702984561691,8617.346078803808,1656.4975361118593,4947.220560201851
2939,26880180,1,669.8900000000003,357.0,111.66438356164382,11091.0,27707750,1,POINT (127140.8106079161 7532590.199814075),POINT (120066.7545232867 7533297.962636496),7109.3739317385525,9049.033050755666,498.067162789361,4675.811996327842
2940,26880181,1,253.36999999999972,281.0,129.0258620689655,10314.0,27707750,1,POINT (126908.5850209589 7533266.178125978),POINT (120066.7545232867 7533297.962636496),6841.9043265735245,9416.58933324633,145.32213316864275,4033.636657156712
2941,26880182,1,48.65999999999999,86.0,119.94444444444444,2494.0,27707750,1,POINT (127011.5523092827 7533674.982440729),POINT (120066.7545232867 7533297.962636496),6955.024099250739,9424.063240672642,232.66564860081095,3848.9126003158335
2942,26880183,1,1.6800000000000002,24.0,133.45833333333334,1049.0,27707750,1,POINT (126608.9657838316 7533545.787858326),POINT (120066.7545232867 7533297.962636496),6546.903506099316,9776.541742751073,6.498887743606265,3623.817679538715
2943,26880184,2,146.79000000000002,50.0,148.52777777777777,531.0,27707750,0,POINT (126988.2662641049 7530405.294390035),POINT (120066.7545232867 7533297.962636496),7501.656774497789,9082.370439792587,2196.1425937412387,4927.671959412246
2944,26880185,1,654.7600000000002,401.0,129.21783625730993,10121.0,27707750,1,POINT (127325.8506964553 7533983.990057386),POINT (120066.7545232867 7533297.962636496),7291.440932595222,9218.08808895244,628.5997221238825,3935.655544738921
2945,26880186,1,201.00000000000017,292.0,125.16782407407408,12200.0,27707750,1,POINT (126960.4784414143 7532666.178909641),POINT (120066.7545232867 7533297.962636496),6922.613678148124,9239.97011146746,545.7146984693123,4497.456376532345
2946,26880187,1,575.2600000000003,346.0,118.40327380952382,10609.0,27707750,1,POINT (127542.5908460777 7533924.480591835),POINT (120066.7545232867 7533297.962636496),7502.043286566939,8993.750854207492,715.7147360230161,4152.55877997661
2947,26880188,1,227.56,93.0,82.0625,1155.0,27707750,0,POINT (129125.1337267905 7535392.776593766),POINT (120066.7545232867 7533297.962636496),9297.444773164501,8196.455804403988,2874.3975851318646,3505.3846470996377
2948,26880189,1,71.21000000000001,79.0,132.1388888888889,2659.0,27707750,1,POINT (126964.1555437518 7534010.694227302),POINT (120066.7545232867 7533297.962636496),6934.127714258439,9569.481089441477,568.5052883778463,3615.474323117322
2949,26880190,1,360.62,183.0,126.97023809523809,2558.0,27707750,1,POINT (126015.1223469074 7533792.674168941),POINT (120066.7545232867 7533297.962636496),5968.904360552299,10414.451057490722,234.33474223798808,3028.6612516885457
2950,26880191,3,1.1,2.0,207.875,903.0,27707750,1,POINT (127621.5635747043 7534318.793045826),POINT (120066.7545232867 7533297.962636496),7623.466044260658,9055.657956536843,1069.2839306639767,4040.857120005504
2951,26880193,1,356.60999999999996,217.0,115.56510416666667,6322.0,27707750,1,POINT (126224.6162305765 7533991.334232222),POINT (120066.7545232867 7533297.962636496),6196.775369163036,10268.668206917402,43.29053198863343,3039.757660121464
2952,26880194,1,305.4699999999999,152.0,126.28508771929826,3461.0,27707750,1,POINT (127722.1191454704 7534423.473249142),POINT (120066.7545232867 7533297.962636496),7737.6599587834835,9001.324760431853,1212.6486250389798,4090.6955658801576
2953,26880195,1,329.23,132.0,114.14393939393939,2084.0,27707750,1,POINT (125972.8165179541 7533874.141237818),POINT (120066.7545232867 7533297.962636496),5934.100611337413,10477.210475762999,201.7954508255238,2940.310599996375
2954,26880197,2,53.12,20.0,110.33333333333333,126.0,27707750,0,POINT (125514.7998568568 7530628.183535574),POINT (120066.7545232867 7533297.962636496),6067.035388421092,10542.639968734065,2989.923716078916,3464.1468573200095
2955,26880198,1,342.2399999999999,217.0,153.76944444444445,6210.0,27707750,1,POINT (126496.324080537 7533909.964649102),POINT (120066.7545232867 7533297.962636496),6458.630749234189,9985.039908597642,130.9507852692033,3299.1391758659347
2956,26880199,2,53.12,20.0,63.0,282.0,27707750,0,POINT (125292.9294105315 7530690.485815587),POINT (120066.7545232867 7533297.962636496),5840.53416423946,10762.346634509611,3112.879604023311,3235.0019099135848
2957,26880200,1,34.45,14.0,140.83333333333334,157.0,27707750,0,POINT (125085.3706087806 7530882.088625142),POINT (120066.7545232867 7533297.962636496),5569.825370001432,10965.931139917131,3054.173461529393,2972.4540856057565
2958,26880201,1,84.80999999999999,48.0,162.53333333333336,1161.0,27707750,0,POINT (127523.4760152843 7534809.273570212),POINT (120066.7545232867 7533297.962636496),7608.3346500786465,9335.725796725988,1462.3617562602217,3768.3369190670956
2959,26880202,1,106.24,40.0,112.54166666666666,368.0,27707750,0,POINT (124667.5698804642 7530898.972256799),POINT (120066.7545232867 7533297.962636496),5188.704731695365,11383.529795412313,3274.95400457693,2577.406622498527
2960,26880203,1,53.12,20.0,3.1666666666666665,30.0,27707750,0,POINT (125650.4952438437 7530436.949959782),POINT (120066.7545232867 7533297.962636496),6274.038091271397,10415.77944885201,3027.6332309943546,3662.908688979411
2961,26880204,2,110.24,40.0,257.29166666666663,717.0,27707750,0,POINT (125099.1439002548 7530751.902003059),POINT (120066.7545232867 7533297.962636496),5639.802087889054,10954.437186120169,3157.5055621078814,3032.3615285178403
2962,26880205,1,89.82000000000001,18.0,150.08333333333334,481.0,27707750,0,POINT (127923.2626268041 7535362.087486677),POINT (120066.7545232867 7533297.962636496),8123.135538557031,9219.826569576187,2128.0239098774664,3885.4182073981165
2963,26880206,1,254.32,80.0,126.04166666666669,636.0,27707750,0,POINT (124159.8139714561 7530693.443211852),POINT (120066.7545232867 7533297.962636496),4851.459273208267,11894.935125926144,3744.3197291683177,2222.094451338239
2964,26880207,2,108.07,41.0,38.91666666666667,220.0,27707750,0,POINT (124383.1602607712 7530594.131488377),POINT (120066.7545232867 7533297.962636496),5093.334994689254,11674.773262573795,3688.8376654776885,2464.0884924404395
2965,26880208,1,190.74,60.0,113.22222222222223,443.0,27707750,0,POINT (124255.2313659635 7530509.96023309),POINT (120066.7545232867 7533297.962636496),5031.530151259629,11805.878501918289,3832.7661711400647,2403.385818672535
2966,26880209,1,196.29000000000002,63.0,50.38888888888889,268.0,27707750,0,POINT (124087.6564031978 7530417.078676311),POINT (120066.7545232867 7533297.962636496),4946.427429966156,11977.534323911294,3961.2235586586467,2249.630548067474
2967,26880210,1,297.49,74.0,108.28333333333333,934.0,27707750,0,POINT (127539.106657777 7535173.471359803),POINT (120066.7545232867 7533297.962636496),7704.127425803875,9475.78071653453,1764.0981756789836,3664.85041535084
2968,26880212,1,106.24,40.0,55.125,226.0,27707750,0,POINT (124874.629798875 7530628.767158442),POINT (120066.7545232867 7533297.962636496),5499.11530754502,11182.396958607389,3381.3575854260857,2878.038949033995
2969,26880213,1,381.47999999999996,120.0,126.69444444444446,946.0,27707750,0,POINT (124586.9102084271 7530180.536288774),POINT (120066.7545232867 7533297.962636496),5490.91562959952,11493.535430412769,3913.9632457253697,2744.5881616476895
2970,26880214,1,212.48,80.0,171.02083333333331,1055.0,27707750,0,POINT (125544.4477903182 7530814.693823213),POINT (120066.7545232867 7533297.962636496),6014.295264343663,10507.914058101378,2844.698865805233,3428.0658781059296
2971,26880215,1,71.25999999999999,25.0,146.75,656.0,27707750,0,POINT (125154.0648564953 7530152.948991242),POINT (120066.7545232867 7533297.962636496),5980.956215790683,10930.056648386948,3578.3863384767474,3312.3237485625405
2972,26880216,2,181.35000000000002,45.0,158.11111111111111,751.0,27707750,0,POINT (127898.5567946619 7535151.740965833),POINT (120066.7545232867 7533297.962636496),8048.206067953054,9144.408027673577,1928.6302403818738,3974.228817586122
2973,26880217,2,106.24,40.0,117.41666666666666,447.0,27707750,0,POINT (124937.2103689554 7530657.022608865),POINT (120066.7545232867 7533297.962636496),5540.388467801857,11118.923197630029,3323.6056207745787,2922.236780272606
2974,26880218,1,321.25,105.0,52.56666666666668,383.0,27707750,0,POINT (125022.4208509379 7530440.236791756),POINT (120066.7545232867 7533297.962636496),5720.596625764689,11042.791031282182,3464.009250076381,3095.5505082186096
2975,26880219,1,53.12,20.0,202.5,262.0,27707750,0,POINT (124892.7869663864 7530776.753853706),POINT (120066.7545232867 7533297.962636496),5444.91348583878,11160.194321968229,3248.3142452321713,2832.547075282212
2976,26880220,1,112.94,42.0,1.7916666666666667,22.0,27707750,0,POINT (125070.2344758583 7530647.567179475),POINT (120066.7545232867 7533297.962636496),5662.102764378573,10986.273186148896,3261.6808469749217,3047.0732161328096
2977,26880221,1,122.66,65.0,61.75,700.0,27707750,0,POINT (127177.583241017 7534690.352462221),POINT (120066.7545232867 7533297.962636496),7245.870167183482,9606.484383043566,1163.3768774959412,3485.4569523613595
2978,26880222,1,135.6,53.0,97.19444444444444,572.0,27707750,0,POINT (124427.2046514491 7531098.790151025),POINT (120066.7545232867 7533297.962636496),4883.634398789814,11623.71545801154,3260.824952493154,2280.0039526474534
2979,26880223,1,268.82,101.0,145.56666666666666,977.0,27707750,0,POINT (124595.079626677 7530755.896832146),POINT (120066.7545232867 7533297.962636496),5193.055631864687,11458.280209526676,3433.542033442001,2571.0905207329884
2980,26880224,1,63.58,20.0,40.666666666666664,56.0,27707750,0,POINT (124138.934679238 7530538.333912265),POINT (120066.7545232867 7533297.962636496),4919.166791045661,11920.91914895828,3879.6896244715654,2292.23442236585
2981,26880225,1,267.53999999999996,101.0,152.03333333333333,885.0,27707750,0,POINT (124951.1405313695 7530694.923642286),POINT (120066.7545232867 7533297.962636496),5534.712158850878,11103.864399229567,3284.187756483141,2919.039739428219
2982,26880226,1,65.61,21.0,58.25,84.0,27707750,0,POINT (123878.70157952 7530104.214900745),POINT (120066.7545232867 7533297.962636496),4973.023723967088,12205.428291396947,4119.453256694767,2039.8289901777669
2983,26880227,1,60.45,15.0,165.83333333333334,232.0,27707750,0,POINT (128118.2720483657 7535824.622692645),POINT (120066.7545232867 7533297.962636496),8438.657801806617,9279.79334286201,2629.5815483576657,3853.541572534976
2984,26880228,2,158.46,46.0,164.55555555555557,861.0,27707750,0,POINT (124187.6137581948 7530497.252516286),POINT (120066.7545232867 7533297.962636496),4982.515229416915,11873.976653592274,3883.3769657478115,2355.7490199060476
2985,26880229,2,165.3,48.0,133.5,592.0,27707750,0,POINT (123823.7160391662 7530227.254472602),POINT (120066.7545232867 7533297.962636496),4852.2168603230675,12251.800801241341,3985.198327798658,1980.509736578894
2986,26880230,1,127.16,40.0,73.04166666666666,258.0,27707750,0,POINT (124753.0734826818 7530032.869130541),POINT (120066.7545232867 7533297.962636496),5711.604064692948,11339.562433724106,3951.798470493368,2916.8137199701605
2987,26880231,2,62.77,17.0,60.666666666666664,75.0,27707750,0,POINT (128406.2054712432 7535310.078314951),POINT (120066.7545232867 7533297.962636496),8578.755831520999,8771.445539634507,2332.0386789194845,4045.6897460900573
2988,26880232,2,60.45,15.0,45.0,52.0,27707750,0,POINT (128433.5792414244 7536008.37691927),POINT (120066.7545232867 7533297.962636496),8794.890644476705,9111.279965192414,2936.2241477980365,4083.1687567396207
2989,26880233,1,219.33999999999997,65.0,182.79166666666666,1602.0,27707750,0,POINT (124900.6729704695 7529697.127592318),POINT (120066.7545232867 7533297.962636496),6027.667921293884,11226.772568208698,4080.4213646714657,3101.429101753729
2990,26880234,1,192.86,61.0,195.75,688.0,27707750,0,POINT (124954.2063022931 7529698.456209299),POINT (120066.7545232867 7533297.962636496),6069.895502522528,11173.451677001132,4042.614812085969,3154.0312330766756
2991,26880235,1,124.94,32.0,124.25,294.0,27707750,0,POINT (128528.990761001 7535874.985978724),POINT (120066.7545232867 7533297.962636496),8845.93078478888,8958.515276449803,2869.0740046911615,4217.488194874787
2992,26880236,1,619.7500000000001,192.0,144.72500000000002,1884.0,27707750,0,POINT (124999.1291317064 7529866.341862454),POINT (120066.7545232867 7533297.962636496),6008.688743363119,11110.325226433253,3890.37921036803,3175.998326738145
2993,26880237,1,63.58,20.0,95.66666666666667,109.0,27707750,0,POINT (124897.2931349374 7529605.829290261),POINT (120066.7545232867 7533297.962636496),6079.9631516173395,11241.157669282058,4149.146562639685,3114.4285219584885
2994,26880238,3,19.33,10.0,45.75,92.0,27707750,0,POINT (125944.6784984898 7535642.166535018),POINT (120066.7545232867 7533297.962636496),6328.134178106041,11117.470850288622,766.6304391078093,2026.8818872973193
2995,26880239,1,190.74,60.0,118.36111111111113,506.0,27707750,0,POINT (125040.0079408414 7529752.901811723),POINT (120066.7545232867 7533297.962636496),6107.430376726475,11081.944913287558,3944.258245066603,3230.634343471839
2996,26880240,2,63.58,20.0,60.333333333333336,95.0,27707750,0,POINT (125158.7655814308 7529391.761021768),POINT (120066.7545232867 7533297.962636496),6417.708911376936,11011.170939476751,4139.951359898359,3416.0424832458557
2997,26880241,2,60.45,15.0,65.25,130.0,27707750,0,POINT (128461.0212150114 7536779.864351423),POINT (120066.7545232867 7533297.962636496),9087.75840591139,9534.553363949497,3485.1524356198215,3930.34758955418
2998,26880242,1,241.8,60.0,82.77083333333334,847.0,27707750,0,POINT (128214.0469109329 7536466.475395573),POINT (120066.7545232867 7533297.962636496),8741.730169379172,9549.791633518815,3117.11973849624,3745.6471680779314
2999,26880243,2,63.58,20.0,169.33333333333334,187.0,27707750,0,POINT (125227.9106457018 7529620.828129242),POINT (120066.7545232867 7533297.962636496),6337.101127832757,10911.28490095393,3918.6987948513615,3436.826115220887
3000,26880244,1,208.16,52.0,18.833333333333336,188.0,27707750,0,POINT (129010.0271533956 7537233.916984288),POINT (120066.7545232867 7533297.962636496),9771.072713083187,9398.015560874483,4114.334585170505,4441.485390721782
3001,26880262,1,445.05999999999995,140.0,120.13095238095238,1050.0,27707750,0,POINT (124468.6977742342 7530054.615039483),POINT (120066.7545232867 7533297.962636496),5467.760786612182,11621.103477023504,4084.1649616419254,2631.6509250010986
3002,26880264,1,63.58,20.0,51.333333333333336,110.0,27707750,0,POINT (124300.3895967357 7530092.499497589),POINT (120066.7545232867 7533297.962636496),5310.241036905001,11785.846067431832,4147.252535641825,2461.589443665967
3003,26880265,1,98.22,57.0,139.20833333333334,1221.0,27707750,0,POINT (126490.172021274 7535073.778948804),POINT (120066.7545232867 7533297.962636496),6664.369132071734,10388.751991596879,913.9726900140033,2705.7298917886465
3004,26880266,1,254.32,80.0,139.10416666666666,730.0,27707750,0,POINT (124622.8535467797 7529881.425085356),POINT (120066.7545232867 7533297.962636496),5694.801765665415,11483.181278957856,4148.744105642734,2800.3922060036184
3005,26880267,2,190.45999999999998,56.0,189.5277777777778,1272.0,27707750,0,POINT (124924.7682299595 7529746.172681762),POINT (120066.7545232867 7533297.962636496),6017.932290809742,11197.206680920113,4028.3663980830765,3117.5697556389923
