,UNI_TR_D,GRU_TAR,DIC,FIC,ENE_MED,ENE_MAX,UNI_TR_S,ARE_LOC,geometry_untrd,geometry_untrs,TIEMPO_MIN,DISTANCIA_KM
2953,26880195,1,29.930000000000003,12.0,114.14393939393939,2084.0,27707750,1,POINT (-42.62848198355664 -22.26026671034037),POINT (-42.68582351983952 -22.26417202531866),11.816666666666665,10.113999999999999
2954,26880197,2,53.12,20.0,110.33333333333333,126.0,27707750,0,POINT (-42.63367526440192 -22.28943305439191),POINT (-42.68582351983952 -22.26417202531866),16.666666666666668,8.482999999999999
2955,26880198,1,11.407999999999996,7.233333333333333,153.76944444444445,6210.0,27707750,1,POINT (-42.62340283207499 -22.2600570289087),POINT (-42.68582351983952 -22.26417202531866),0.0,0.0
2956,26880199,2,53.12,20.0,63.0,282.0,27707750,0,POINT (-42.63581023425485 -22.28882314137485),POINT (-42.68582351983952 -22.26417202531866),16.666666666666668,8.482999999999999
2957,26880200,1,34.45,14.0,140.83333333333334,157.0,27707750,0,POINT (-42.63777632491741 -22.28705054614574),POINT (-42.68582351983952 -22.26417202531866),16.566666666666666,8.455
2958,26880201,1,16.961999999999996,9.6,162.53333333333336,1161.0,27707750,0,POINT (-42.61324516043578 -22.252170500668),POINT (-42.68582351983952 -22.26417202531866),17.533333333333335,13.184000000000001
2959,26880202,1,53.12,20.0,112.54166666666666,368.0,27707750,0,POINT (-42.64182000598845 -22.2868074486048),POINT (-42.68582351983952 -22.26417202531866),15.4,8.068999999999999
2960,26880203,1,53.12,20.0,3.1666666666666665,30.0,27707750,0,POINT (-42.63240523461383 -22.29118668112039),POINT (-42.68582351983952 -22.26417202531866),20.233333333333334,9.681000000000001
2961,26880204,2,55.12,20.0,257.29166666666663,717.0,27707750,0,POINT (-42.63767330038246 -22.28822729735185),POINT (-42.68582351983952 -22.26417202531866),0.0,0.0
2962,26880205,1,44.910000000000004,9.0,150.08333333333334,481.0,27707750,0,POINT (-42.60924499845788 -22.24727232425829),POINT (-42.68582351983952 -22.26417202531866),17.35,13.122
2963,26880206,1,63.58,20.0,126.04166666666669,636.0,27707750,0,POINT (-42.64678721255979 -22.28854989406233),POINT (-42.68582351983952 -22.26417202531866),14.416666666666664,7.74
2964,26880207,2,54.035,20.5,38.91666666666667,220.0,27707750,0,POINT (-42.64464668129926 -22.28949393939376),POINT (-42.68582351983952 -22.26417202531866),15.2,7.999
2965,26880208,1,63.580000000000005,20.0,113.22222222222223,443.0,27707750,0,POINT (-42.64590577173391 -22.29022494612434),POINT (-42.68582351983952 -22.26417202531866),0.0,0.0
2966,26880209,1,65.43,21.0,50.38888888888889,268.0,27707750,0,POINT (-42.64755101127014 -22.29102582927857),POINT (-42.68582351983952 -22.26417202531866),14.816666666666665,7.874
2967,26880210,1,59.498000000000005,14.8,108.28333333333333,934.0,27707750,0,POINT (-42.61300942114781 -22.24889017404223),POINT (-42.68582351983952 -22.26417202531866),17.416666666666668,13.175
2968,26880212,1,53.12,20.0,55.125,226.0,27707750,0,POINT (-42.63987718348517 -22.28928865025097),POINT (-42.68582351983952 -22.26417202531866),16.566666666666666,8.455
2969,26880213,1,63.57999999999999,20.0,126.69444444444446,946.0,27707750,0,POINT (-42.64276950211081 -22.29326724288893),POINT (-42.68582351983952 -22.26417202531866),0.0,0.0
2970,26880214,1,53.12,20.0,171.02083333333331,1055.0,27707750,0,POINT (-42.63334451173978 -22.28775791599497),POINT (-42.68582351983952 -22.26417202531866),16.65,8.482999999999999
2971,26880215,1,35.629999999999995,12.5,146.75,656.0,27707750,0,POINT (-42.63728114021239 -22.29363937155972),POINT (-42.68582351983952 -22.26417202531866),17.55,8.783
2972,26880216,2,60.45000000000001,15.0,158.11111111111111,751.0,27707750,0,POINT (-42.6095329478872 -22.24916354815917),POINT (-42.68582351983952 -22.26417202531866),0.0,0.0
2973,26880217,2,53.12,20.0,117.41666666666666,447.0,27707750,0,POINT (-42.63926429281281 -22.28904751323211),POINT (-42.68582351983952 -22.26417202531866),16.566666666666666,8.455
2974,26880218,1,64.25,21.0,52.56666666666668,383.0,27707750,0,POINT (-42.63848942254879 -22.29102057364054),POINT (-42.68582351983952 -22.26417202531866),0.0,0.0
2975,26880219,1,53.12,20.0,202.5,262.0,27707750,0,POINT (-42.63966668546914 -22.2879583613892),POINT (-42.68582351983952 -22.26417202531866),16.15,8.317
2976,26880220,1,56.47,21.0,1.7916666666666667,22.0,27707750,0,POINT (-42.63797775147202 -22.28916169025973),POINT (-42.68582351983952 -22.26417202531866),16.566666666666666,8.455
2977,26880221,1,20.44333333333333,10.833333333333334,61.75,700.0,27707750,0,POINT (-42.61662298256454 -22.25316810692254),POINT (-42.68582351983952 -22.26417202531866),18.58333333333333,13.561
2978,26880222,1,45.199999999999996,17.666666666666668,97.19444444444444,572.0,27707750,0,POINT (-42.64410188369493 -22.28495358434043),POINT (-42.68582351983952 -22.26417202531866),12.0,6.936
2979,26880223,1,53.763999999999996,20.2,145.56666666666666,977.0,27707750,0,POINT (-42.64255575034758 -22.28808162606617),POINT (-42.68582351983952 -22.26417202531866),0.0,0.0
2980,26880224,1,63.58,20.0,40.666666666666664,56.0,27707750,0,POINT (-42.64702581888639 -22.28994378747575),POINT (-42.68582351983952 -22.26417202531866),14.566666666666665,7.792000000000001
2981,26880225,1,53.507999999999996,20.2,152.03333333333333,885.0,27707750,0,POINT (-42.63912047862715 -22.28870882944886),POINT (-42.68582351983952 -22.26417202531866),16.566666666666666,8.455
2982,26880226,1,65.61,21.0,58.25,84.0,27707750,0,POINT (-42.64964873120397 -22.29380098962395),POINT (-42.68582351983952 -22.26417202531866),14.916666666666664,7.906000000000001
2983,26880227,1,60.45,15.0,165.83333333333334,232.0,27707750,0,POINT (-42.60724930661019 -22.24314394323835),POINT (-42.68582351983952 -22.26417202531866),0.0,0.0
2984,26880228,2,52.82,15.333333333333334,164.55555555555557,861.0,27707750,0,POINT (-42.64656383355401 -22.29032478166329),POINT (-42.68582351983952 -22.26417202531866),14.833333333333336,7.881
2985,26880229,2,82.65,24.0,133.5,592.0,27707750,0,POINT (-42.65015259976263 -22.29267968971584),POINT (-42.68582351983952 -22.26417202531866),0.0,0.0
2986,26880230,1,63.58,20.0,73.04166666666666,258.0,27707750,0,POINT (-42.64119419205826 -22.29463477087791),POINT (-42.68582351983952 -22.26417202531866),17.15,8.651
2987,26880231,2,62.77,17.0,60.666666666666664,75.0,27707750,0,POINT (-42.60457943888997 -22.24784517801248),POINT (-42.68582351983952 -22.26417202531866),27.2,17.365
2988,26880232,2,60.45,15.0,45.0,52.0,27707750,0,POINT (-42.60415303073773 -22.24155496708801),POINT (-42.68582351983952 -22.26417202531866),27.2,17.365
2989,26880233,1,54.834999999999994,16.25,182.79166666666666,1602.0,27707750,0,POINT (-42.63984268639081 -22.29769391284378),POINT (-42.68582351983952 -22.26417202531866),18.2,9.001
2990,26880234,1,64.28666666666668,20.333333333333332,195.75,688.0,27707750,0,POINT (-42.63932370832242 -22.29769358279259),POINT (-42.68582351983952 -22.26417202531866),18.35,9.048
2991,26880235,1,62.47,16.0,124.25,294.0,27707750,0,POINT (-42.60325974584055 -22.24277817457306),POINT (-42.68582351983952 -22.26417202531866),27.2,17.365
2992,26880236,1,61.97500000000001,19.2,144.72500000000002,1884.0,27707750,0,POINT (-42.63884921701771 -22.29618971038678),POINT (-42.68582351983952 -22.26417202531866),17.816666666666666,8.871
2993,26880237,1,63.58,20.0,95.66666666666667,109.0,27707750,0,POINT (-42.63989678330984 -22.29851631587525),POINT (-42.68582351983952 -22.26417202531866),18.266666666666666,9.021
2994,26880238,3,19.33,10.0,45.75,92.0,27707750,0,POINT (-42.62834329280867 -22.24431994351056),POINT (-42.68582351983952 -22.26417202531866),13.55,8.839
2995,26880239,1,63.580000000000005,20.0,118.36111111111113,506.0,27707750,0,POINT (-42.63847967569643 -22.29722137126925),POINT (-42.68582351983952 -22.26417202531866),18.45,9.085
2996,26880240,2,63.58,20.0,60.333333333333336,95.0,27707750,0,POINT (-42.63741347275351 -22.30050322674248),POINT (-42.68582351983952 -22.26417202531866),0.0,0.0
2997,26880241,2,60.45,15.0,65.25,130.0,27707750,0,POINT (-42.60370915055682 -22.23460486422306),POINT (-42.68582351983952 -22.26417202531866),0.0,0.0
2998,26880242,1,60.45,15.0,82.77083333333334,847.0,27707750,0,POINT (-42.60617341077426 -22.2373773958501),POINT (-42.68582351983952 -22.26417202531866),0.0,0.0
2999,26880243,2,63.58,20.0,169.33333333333334,187.0,27707750,0,POINT (-42.63669000683831 -22.29845300540183),POINT (-42.68582351983952 -22.26417202531866),0.0,0.0
3000,26880244,1,52.04,13.0,18.833333333333336,188.0,27707750,0,POINT (-42.59828752914609 -22.23062882116312),POINT (-42.68582351983952 -22.26417202531866),0.0,0.0
3001,26880262,1,63.57999999999999,20.0,120.13095238095238,1050.0,27707750,0,POINT (-42.64394425772127 -22.29437679045645),POINT (-42.68582351983952 -22.26417202531866),0.0,0.0
3002,26880264,1,63.58,20.0,51.333333333333336,110.0,27707750,0,POINT (-42.64556602225406 -22.29399855898629),POINT (-42.68582351983952 -22.26417202531866),15.9,8.227
3003,26880265,1,16.37,9.5,139.20833333333334,1221.0,27707750,0,POINT (-42.62319207505419 -22.24956258814291),POINT (-42.68582351983952 -22.26417202531866),21.1,14.368
3004,26880266,1,63.58,20.0,139.10416666666666,730.0,27707750,0,POINT (-42.64249125726565 -22.29597182623877),POINT (-42.68582351983952 -22.26417202531866),17.233333333333334,8.674
3005,26880267,2,63.48666666666666,18.666666666666668,189.5277777777778,1272.0,27707750,0,POINT (-42.63959776682344 -22.2972569691338),POINT (-42.68582351983952 -22.26417202531866),18.233333333333334,9.007
3006,26880268,1,19.33,10.0,207.16666666666666,436.0,27707750,0,POINT (-42.62688861331878 -22.24546341170702),POINT (-42.68582351983952 -22.26417202531866),22.91666666666667,14.970999999999998
3007,26880269,2,63.58,20.0,40.875,231.0,27707750,0,POINT (-42.63789821992685 -22.29880141984961),POINT (-42.68582351983952 -22.26417202531866),19.05,9.281
3008,26880270,2,63.58,20.0,288.8333333333333,575.0,27707750,0,POINT (-42.63802513944859 -22.29959111543758),POINT (-42.68582351983952 -22.26417202531866),19.1,9.297
3009,26880271,2,63.58,20.0,149.16666666666666,271.0,27707750,0,POINT (-42.63777348395905 -22.29871834407629),POINT (-42.68582351983952 -22.26417202531866),19.066666666666666,9.286
3010,26880272,2,63.58,20.0,281.25,566.0,27707750,0,POINT (-42.63786098709483 -22.2978366082728),POINT (-42.68582351983952 -22.26417202531866),18.866666666666667,9.216000000000001
3011,26880273,1,63.58,20.0,101.75,130.0,27707750,0,POINT (-42.63656935019532 -22.29961504999454),POINT (-42.68582351983952 -22.26417202531866),19.633333333333333,9.47
3012,26880274,1,63.58,20.0,132.25,413.0,27707750,0,POINT (-42.63542342595031 -22.30034989683026),POINT (-42.68582351983952 -22.26417202531866),0.0,0.0
3013,26880275,1,18.526666666666667,10.666666666666666,118.9861111111111,885.0,27707750,0,POINT (-42.62937683956943 -22.24168960279292),POINT (-42.68582351983952 -22.26417202531866),12.466666666666667,8.456
3014,26880276,3,63.83,16.0,298.1666666666667,365.0,27707750,0,POINT (-42.6101441793104 -22.23026707246737),POINT (-42.68582351983952 -22.26417202531866),18.733333333333334,9.998
3015,26880277,1,52.58,14.0,45.41666666666667,152.0,27707750,0,POINT (-42.59615770701254 -22.23325698642077),POINT (-42.68582351983952 -22.26417202531866),0.0,0.0
3016,26880278,1,69.7,18.0,108.0,268.0,27707750,0,POINT (-42.59486044575294 -22.23710203333212),POINT (-42.68582351983952 -22.26417202531866),0.0,0.0
3017,26880279,1,54.59,14.0,2.5,30.0,27707750,0,POINT (-42.59707135885606 -22.23157239524977),POINT (-42.68582351983952 -22.26417202531866),0.0,0.0
3018,26880589,1,4.1875,5.4375,151.69270833333334,3547.0,27707750,1,POINT (-42.61500908260302 -22.27570703655044),POINT (-42.68582351983952 -22.26417202531866),15.716666666666667,12.72
3019,28306056,1,56.35,25.0,137.0,237.0,27707750,0,POINT (-42.60306099656771 -22.32806104338238),POINT (-42.68582351983952 -22.26417202531866),0.0,0.0
3020,36520470,2,18.9,10.0,60.833333333333336,292.0,27707750,0,POINT (-42.62529763617692 -22.28250951120492),POINT (-42.68582351983952 -22.26417202531866),17.15,13.196
3021,36623526,1,42.036249999999995,14.625,181.54166666666669,1857.0,27707750,0,POINT (-42.61246709128318 -22.28087015683224),POINT (-42.68582351983952 -22.26417202531866),16.766666666666666,13.019
3022,36645005,1,12.570999999999998,7.3,101.55416666666666,6155.0,27707750,1,POINT (-42.6157382439248 -22.27504060024347),POINT (-42.68582351983952 -22.26417202531866),0.0,0.0
3023,41398490,1,63.58,20.0,217.16666666666666,252.0,27707750,0,POINT (-42.65014550321234 -22.289188602472),POINT (-42.68582351983952 -22.26417202531866),13.3,7.367999999999999
3024,48475030,1,18.49,11.0,72.33333333333333,99.0,27707750,0,POINT (-42.61206474808961 -22.25543055477624),POINT (-42.68582351983952 -22.26417202531866),16.183333333333334,12.618
3025,60575465,3,7.7,3.0,219.83333333333334,306.0,27707750,0,POINT (-42.64112141532104 -22.25153089203701),POINT (-42.68582351983952 -22.26417202531866),11.65,8.867
3026,61850889,1,48.5,18.0,51.583333333333336,169.0,27707750,0,POINT (-42.60198669792771 -22.28509322297384),POINT (-42.68582351983952 -22.26417202531866),15.766666666666667,14.561
3027,65698348,2,8.434999999999999,3.0,188.25,951.0,27707750,0,POINT (-42.66123565670017 -22.22512335775673),POINT (-42.68582351983952 -22.26417202531866),0.0,0.0
3028,78477357,1,56.35,25.0,269.75,342.0,27707750,0,POINT (-42.5785607318922 -22.31988747132971),POINT (-42.68582351983952 -22.26417202531866),62.73333333333333,34.473
3029,83127606,1,11.847333333333333,6.866666666666666,108.21666666666667,2527.0,27707750,1,POINT (-42.61651123190779 -22.25976642647936),POINT (-42.68582351983952 -22.26417202531866),13.35,11.462
3030,91140171,2,47.4,16.666666666666668,157.08333333333334,610.0,27707750,0,POINT (-42.63377484363406 -22.28928101860407),POINT (-42.68582351983952 -22.26417202531866),0.0,0.0
3031,96872663,1,63.58,20.0,8.083333333333334,30.0,27707750,0,POINT (-42.63850907093683 -22.29795439158187),POINT (-42.68582351983952 -22.26417202531866),18.633333333333333,9.147
3032,97134637,1,20.91,11.0,112.41666666666667,221.0,27707750,0,POINT (-42.58764125763787 -22.29391034088945),POINT (-42.68582351983952 -22.26417202531866),21.58333333333333,17.327
3033,109029017,1,19.739090909090912,7.090909090909091,125.32575757575756,1930.0,80345241,1,POINT (-42.55264132713552 -22.29143590574239),POINT (-42.53340780622523 -22.27488470276677),10.216666666666667,4.71
3034,111987550,1,25.03,10.0,186.5,299.0,80345241,0,POINT (-42.54794468609833 -22.33703008467063),POINT (-42.53340780622523 -22.27488470276677),17.516666666666666,8.33
3035,118213820,3,0.0,0.0,49.952380952380956,650.0,80345241,1,POINT (-42.53688521568012 -22.29037585146432),POINT (-42.53340780622523 -22.27488470276677),6.566666666666666,3.5460000000000003
3036,158508716,3,0.0,0.0,158.08333333333334,251.0,80345241,1,POINT (-42.53713453742893 -22.29054214510387),POINT (-42.53340780622523 -22.27488470276677),6.866666666666666,3.594
3037,26877652,1,0.0,0.0,119.11788617886178,6713.0,80345241,1,POINT (-42.52355286617177 -22.24755968643035),POINT (-42.53340780622523 -22.27488470276677),7.1,4.053999999999999
3038,26877654,1,0.0,0.0,91.58333333333333,123.0,80345241,1,POINT (-42.52357242732563 -22.24810167904923),POINT (-42.53340780622523 -22.27488470276677),0.0,0.0
3039,26877656,3,0.0,0.0,280.1666666666667,431.0,80345241,1,POINT (-42.52340221983656 -22.24950748847976),POINT (-42.53340780622523 -22.27488470276677),6.816666666666666,3.907
3040,26877657,1,5.445882352941176,4.852941176470588,103.52696078431376,4649.0,80345241,1,POINT (-42.52164741409683 -22.24892097672165),POINT (-42.53340780622523 -22.27488470276677),7.5166666666666675,4.145
3041,26877658,1,0.0,0.0,113.268115942029,3506.0,80345241,1,POINT (-42.52679404980552 -22.25352256301585),POINT (-42.53340780622523 -22.27488470276677),5.333333333333333,3.247
3042,26877660,1,2.4735922330097146,2.8932038834951457,114.8131067961165,17706.0,80345241,1,POINT (-42.52419779968864 -22.25114469796938),POINT (-42.53340780622523 -22.27488470276677),6.5,3.6519999999999997
3043,26877691,1,0.6117647058823528,0.29411764705882354,153.17483660130713,10408.0,80345241,1,POINT (-42.5233071462078 -22.2482962563671),POINT (-42.53340780622523 -22.27488470276677),7.316666666666666,4.105
3044,26877692,1,0.0,0.0,113.09656084656082,10642.0,80345241,1,POINT (-42.52389132512451 -22.25037262639557),POINT (-42.53340780622523 -22.27488470276677),6.183333333333334,3.7539999999999996
3045,26877693,1,3.1142857142857148,2.142857142857143,77.51190476190474,1258.0,80345241,1,POINT (-42.52139420188087 -22.24732814697637),POINT (-42.53340780622523 -22.27488470276677),0.0,0.0
3046,26877694,1,0.7084313725490196,0.9803921568627451,126.1225490196078,9145.0,80345241,1,POINT (-42.52536292895599 -22.25162289178297),POINT (-42.53340780622523 -22.27488470276677),5.5166666666666675,3.4819999999999998
3047,26877697,1,5.787500000000001,4.964285714285714,130.43750000000006,9653.0,80345241,1,POINT (-42.52523245171625 -22.25242441705313),POINT (-42.53340780622523 -22.27488470276677),0.0,0.0
3048,26877698,1,3.5535849056603754,3.7358490566037736,115.12264150943398,8946.0,80345241,1,POINT (-42.52605602656433 -22.25357452134705),POINT (-42.53340780622523 -22.27488470276677),6.783333333333332,3.858
3049,26877699,1,11.489175257731963,6.546391752577319,115.26718213058419,15599.0,80345241,1,POINT (-42.52271047390923 -22.24968653450594),POINT (-42.53340780622523 -22.27488470276677),8.133333333333333,4.368
3050,26877700,1,3.261999999999998,2.9,135.3216666666667,8951.0,80345241,1,POINT (-42.51988308903327 -22.24832527389225),POINT (-42.53340780622523 -22.27488470276677),8.55,4.381
3051,26877701,1,3.0356701030927873,3.9587628865979383,131.95103092783503,16461.0,80345241,1,POINT (-42.52384684735409 -22.25179840976875),POINT (-42.53340780622523 -22.27488470276677),0.0,0.0
3052,26877702,3,0.0,0.0,126.94047619047618,2175.0,80345241,1,POINT (-42.52834428675936 -22.25582127962832),POINT (-42.53340780622523 -22.27488470276677),4.85,2.94
3053,26877705,1,6.049799999999988,4.86,118.44944444444448,25721.0,80345241,1,POINT (-42.51961586807784 -22.25138175836139),POINT (-42.53340780622523 -22.27488470276677),11.016666666666667,4.691
3054,26877706,1,23.096896551724143,13.620689655172415,108.8419540229885,4628.0,80345241,1,POINT (-42.51848479523704 -22.25007344982981),POINT (-42.53340780622523 -22.27488470276677),8.916666666666666,4.535
3055,26877707,1,2.198593750000001,2.90625,121.30989583333334,11530.0,80345241,1,POINT (-42.52259764136801 -22.25168908008692),POINT (-42.53340780622523 -22.27488470276677),8.016666666666667,4.277
3056,26877708,1,30.82320754716982,15.226415094339623,119.67295597484278,8407.0,80345241,1,POINT (-42.51864197964358 -22.25105992607467),POINT (-42.53340780622523 -22.27488470276677),0.0,0.0
3057,26877710,1,3.902828282828284,3.8585858585858586,118.06228956228958,15516.0,80345241,1,POINT (-42.52054160591035 -22.25003263050144),POINT (-42.53340780622523 -22.27488470276677),9.983333333333333,4.35
3058,26877712,1,3.3900000000000006,3.0555555555555554,176.08796296296293,4069.0,80345241,1,POINT (-42.52773742604131 -22.25668778271495),POINT (-42.53340780622523 -22.27488470276677),6.133333333333334,2.8960000000000004
3059,26877713,1,2.2786885245901645,2.918032786885246,105.48770491803278,8915.0,80345241,1,POINT (-42.52403458802576 -22.25270409451832),POINT (-42.53340780622523 -22.27488470276677),0.0,0.0
3060,26877715,1,5.251219512195125,3.8780487804878048,117.59247967479678,13328.0,80345241,1,POINT (-42.5221444639958 -22.25098699465406),POINT (-42.53340780622523 -22.27488470276677),8.366666666666667,4.382
3061,26877716,1,2.266436781609199,2.9885057471264367,115.12835249042149,14283.0,80345241,1,POINT (-42.52174375397101 -22.25226288982049),POINT (-42.53340780622523 -22.27488470276677),0.0,0.0
3062,26877717,1,2.079126213592237,2.766990291262136,120.13187702265373,15991.0,80345241,1,POINT (-42.52484671180628 -22.25395334007453),POINT (-42.53340780622523 -22.27488470276677),8.283333333333333,4.36
3063,26877718,1,7.4956122448979485,4.846938775510204,103.74234693877544,14587.0,80345241,1,POINT (-42.51972139362738 -22.25309873052197),POINT (-42.53340780622523 -22.27488470276677),0.0,0.0
3064,26877719,3,0.0,0.0,136.31060606060606,2764.0,80345241,1,POINT (-42.53133349024836 -22.26068783407624),POINT (-42.53340780622523 -22.27488470276677),3.733333333333333,2.135
3065,26877720,1,3.539593495934964,3.7804878048780486,111.02032520325204,18233.0,80345241,1,POINT (-42.52084281404461 -22.25110255753697),POINT (-42.53340780622523 -22.27488470276677),0.0,0.0
3066,26877721,1,0.3978260869565216,1.0217391304347827,105.03260869565216,6178.0,80345241,1,POINT (-42.53218407263682 -22.26251544443215),POINT (-42.53340780622523 -22.27488470276677),4.116666666666666,2.227
3067,26877723,1,7.572615384615377,4.923076923076923,132.43333333333334,11496.0,80345241,0,POINT (-42.51756229496391 -22.25453734362344),POINT (-42.53340780622523 -22.27488470276677),0.0,0.0
3068,26877725,1,0.3699999999999997,1.0,104.6087962962963,5409.0,80345241,1,POINT (-42.53296595401554 -22.26162449867161),POINT (-42.53340780622523 -22.27488470276677),4.05,2.228
3069,26877726,1,0.36999999999999994,1.0,58.361111111111114,245.0,80345241,1,POINT (-42.53281637067892 -22.2614762391371),POINT (-42.53340780622523 -22.27488470276677),4.016666666666667,2.214
3070,26877728,1,7.439999999999999,1.0,178.8611111111111,3326.0,80345241,1,POINT (-42.5443088511725 -22.25248822665031),POINT (-42.53340780622523 -22.27488470276677),7.833333333333332,4.349
3071,26877730,1,1.1200000000000008,1.0,116.77777777777776,4581.0,80345241,1,POINT (-42.54650658650974 -22.25438127527559),POINT (-42.53340780622523 -22.27488470276677),7.783333333333332,4.58
3072,26877732,1,1.0045454545454549,0.9090909090909091,140.58585858585857,8544.0,80345241,1,POINT (-42.54488384531317 -22.25566586328893),POINT (-42.53340780622523 -22.27488470276677),8.266666666666667,4.633
3073,26877733,1,22.527818181818176,8.636363636363637,112.67575757575756,8688.0,80345241,1,POINT (-42.5492622126809 -22.25487429441313),POINT (-42.53340780622523 -22.27488470276677),9.866666666666667,4.953
3074,26877736,1,1.12,1.0,11.791666666666668,37.0,80345241,1,POINT (-42.55088964024463 -22.25721913005879),POINT (-42.53340780622523 -22.27488470276677),8.75,5.131
3075,26877739,1,4.84,3.0,132.04166666666669,927.0,80345241,1,POINT (-42.55618595281942 -22.25998034101985),POINT (-42.53340780622523 -22.27488470276677),9.466666666666667,5.77
3076,26877742,3,1.33,2.0,74.91666666666667,136.0,80345241,0,POINT (-42.55870402577011 -22.25963902312236),POINT (-42.53340780622523 -22.27488470276677),9.783333333333333,6.046
3077,26877743,3,2.72,2.0,89.375,238.0,80345241,0,POINT (-42.55957534562566 -22.25917361407096),POINT (-42.53340780622523 -22.27488470276677),9.9,6.149
3078,26877757,1,0.0,0.0,142.87037037037032,5186.0,80345241,1,POINT (-42.52980891904633 -22.25857912352768),POINT (-42.53340780622523 -22.27488470276677),0.0,0.0
3079,26877759,1,7.435471698113201,4.754716981132075,102.90566037735847,7325.0,80345241,0,POINT (-42.51782315231657 -22.25404477954288),POINT (-42.53340780622523 -22.27488470276677),12.25,4.9830000000000005
3080,26877761,1,3.549999999999999,1.0,179.39814814814815,4616.0,80345241,1,POINT (-42.52908542075551 -22.25724999209342),POINT (-42.53340780622523 -22.27488470276677),6.083333333333332,2.7939999999999996
3081,26877763,1,5.654399999999998,1.92,124.17,4175.0,80345241,1,POINT (-42.53894091029474 -22.25219030643746),POINT (-42.53340780622523 -22.27488470276677),0.0,0.0
3082,26877764,1,0.5857142857142857,1.1428571428571428,175.30952380952382,1594.0,80345241,1,POINT (-42.53934715384804 -22.25558207615182),POINT (-42.53340780622523 -22.27488470276677),7.55,3.762
3083,26877766,1,0.6569696969696972,1.1515151515151516,138.24747474747477,7937.0,80345241,1,POINT (-42.54320750002609 -22.25279659248872),POINT (-42.53340780622523 -22.27488470276677),7.066666666666666,4.168
3084,26877768,1,9.662222222222216,4.0,114.16111111111115,6927.0,80345241,1,POINT (-42.54039369851034 -22.25064138429241),POINT (-42.53340780622523 -22.27488470276677),0.0,0.0
3085,26877770,1,10.437946428571445,5.714285714285714,121.07291666666667,18865.0,80345241,1,POINT (-42.54853995725318 -22.25513424524917),POINT (-42.53340780622523 -22.27488470276677),8.8,4.843
3086,26877771,1,2.8199999999999967,2.0,127.97777777777776,7885.0,80345241,1,POINT (-42.54741400695082 -22.25574020304788),POINT (-42.53340780622523 -22.27488470276677),0.0,0.0
3087,26877772,1,0.9897674418604651,0.8837209302325582,125.1763565891473,7055.0,80345241,1,POINT (-42.54982446972343 -22.25656205119765),POINT (-42.53340780622523 -22.27488470276677),8.516666666666667,4.999
3088,26877773,1,23.444999999999997,9.333333333333334,156.00000000000003,1284.0,80345241,1,POINT (-42.54747665372457 -22.25325835388986),POINT (-42.53340780622523 -22.27488470276677),0.0,0.0
3089,26877774,1,2.268656716417911,1.7462686567164178,124.90547263681592,10960.0,80345241,1,POINT (-42.54655557887685 -22.25546541609606),POINT (-42.53340780622523 -22.27488470276677),8.616666666666667,4.837
3090,26877775,1,37.6447422680412,11.711340206185566,131.96219931271483,16758.0,80345241,1,POINT (-42.55035874525987 -22.25428593544751),POINT (-42.53340780622523 -22.27488470276677),10.416666666666666,5.151
3091,26877776,3,0.56,0.5,36.4375,567.0,80345241,1,POINT (-42.55316201031849 -22.25873403354876),POINT (-42.53340780622523 -22.27488470276677),9.0,5.412999999999999
3092,26877780,1,22.794,10.0,102.9,703.0,80345241,1,POINT (-42.55384535567856 -22.25234321007105),POINT (-42.53340780622523 -22.27488470276677),0.0,0.0
3093,26879777,1,0.6117391304347827,0.9130434782608695,98.22463768115941,3937.0,80345241,1,POINT (-42.53775609127058 -22.29271836416115),POINT (-42.53340780622523 -22.27488470276677),4.316666666666666,2.219
3094,26879778,1,3.610000000000001,1.0,164.18055555555557,4045.0,80345241,1,POINT (-42.53790886360315 -22.2906441821832),POINT (-42.53340780622523 -22.27488470276677),0.0,0.0
3095,26879781,1,0.0,0.0,118.43659420289855,7261.0,80345241,1,POINT (-42.54005779363223 -22.29756535655594),POINT (-42.53340780622523 -22.27488470276677),5.55,2.918
3096,26879815,1,0.0059649122807017545,0.005847953216374269,132.5506822612086,31045.0,80345241,1,POINT (-42.53444033045685 -22.28817192969075),POINT (-42.53340780622523 -22.27488470276677),0.0,0.0
3097,26879817,1,8.700000000000001,2.0,160.70238095238093,1449.0,80345241,1,POINT (-42.53749016803681 -22.29183858618177),POINT (-42.53340780622523 -22.27488470276677),5.7666666666666675,3.0389999999999997
3098,26879818,3,0.0,0.0,126.68518518518519,2874.0,80345241,1,POINT (-42.54053485789734 -22.2980240063028),POINT (-42.53340780622523 -22.27488470276677),5.9,3.0010000000000003
3099,26879823,3,0.4,1.4285714285714286,108.78571428571426,1930.0,80345241,1,POINT (-42.54180363492975 -22.30147398823391),POINT (-42.53340780622523 -22.27488470276677),6.616666666666666,3.33
3100,26879824,1,4.676,2.6,40.36666666666667,484.0,80345241,1,POINT (-42.54269056521736 -22.30678702909807),POINT (-42.53340780622523 -22.27488470276677),6.95,4.033
3101,26879825,1,0.5545098039215693,1.9803921568627452,109.60294117647061,15580.0,80345241,1,POINT (-42.5428909170821 -22.30531845688125),POINT (-42.53340780622523 -22.27488470276677),6.7666666666666675,3.862
